t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
0.0,1.75452761882082,0.000282658779163862,-0.10022387930948,0.00260625904554613,-0.000402761031114141,0.00279252674077309,0.0,0.0,1.5442434246687,0.531565477629782,1.54268013306229,0.529799271943324,0.000282658779163862,0.00260625904554613,0.0151843645755745,-0.000402761031114141,-0.0046982142327076605,-0.0270167098140812,0.00279252674077309,1,1,0.0066211072532146,0.0010612776015337,0.00670562237276213
0.1,1.7548113272766102,0.00028891460112783596,-0.0976177343192616,0.00257945643527948,0.0031067625079799197,0.0027769743025634302,0.0,0.0,1.21523898910355,0.138284044839224,1.21459987440248,0.139320158656129,0.0,0.0,0.0171042270024396,0.0031067625079799197,-0.00175449258585236,-0.0270167098140812,0.00122173048159752,1,1,-0.00210821023641732,-0.0035582465082193,0.0041358999763279605
0.2,1.754809082915,0.000281880604550585,-0.0968246309054621,0.00251380523480761,0.00255291711724648,0.00274322174147912,0.0,0.0,1.21524310218099,0.138324864896846,1.21461220017364,0.138835298859769,2.1962921158871303e-07,-0.0007931065589834019,0.0171042270024396,0.00255291711724648,-0.00175449258585236,-0.0243091943364198,0.00104719752778991,1,1,-0.0021072081572075,-0.0033094826634203103,0.00392339160896301
0.3,1.754809082915,0.000357915839903335,-0.0968246309054621,0.00262597302442516,0.00255291711724648,0.00263956642964729,0.0,0.0,1.2152455138899199,0.138376799100255,1.2145209394586698,0.138797740516618,0.00293427503653725,0.00642663879479568,0.0171042270024396,0.00255291711724648,-0.00175449258585236,-0.0243091943364198,-0.000872664639000881,1,1,-0.0021072081572075,-0.000560240040575895,0.00218041168609653
0.4,1.7574500354831002,0.00035585821036306,-0.0980222993961441,0.00296986288985322,0.00255291711724648,0.00254780016054865,0.0,0.0,1.21524200651117,0.138425361101849,1.21447307741481,0.138564777159658,0.00030264361608553,0.0118635725235465,0.0171042270024396,0.00255291711724648,-0.00221412568198542,-0.0270167098140812,0.000174532921298318,1,1,-0.0021072081572075,-0.00205982694692435,0.00294672924936742
0.5,1.7574500354831002,0.000485504344234664,-0.0980222993961441,0.0034698945108168,0.00255291711724648,0.00245651400644665,0.0,0.0,1.1647946085952,0.321779287115801,1.16322261920332,0.321602498180032,0.00323066313379563,0.0140576857418767,0.0172787597611914,0.00255291711724648,-0.00221412568198542,-0.0270167098140812,0.000523598763894954,1,1,-0.0021072081572075,-0.00255968923352273,0.0033154690754121103
0.6,1.7548113272766102,0.000906562746935769,-0.0976177343192616,0.0039792327534044205,0.0031067625079799197,0.00233734855863082,0.0,0.0,1.16484786849603,0.32186748712875396,1.1626825590479701,0.321900555918383,0.00851376272515587,0.0132284526895718,0.0172787597611914,0.0031067625079799197,-0.00175449258585236,-0.0270167098140812,0.000174532921298318,1,1,-0.00210821023641732,-0.00205865960187085,0.00294663023762905
0.7,1.7548113272766102,0.00135215897371397,-0.0976177343192616,0.00452101126796927,0.0031067625079799197,0.00224133046317307,0.0,0.0,0.9845332349587901,0.470258103401955,0.981189741112809,0.469779138540837,0.00851376272515587,0.0132284526895718,0.0174532925199433,0.0031067625079799197,-0.00175449258585236,-0.0270167098140812,0.000698131685193272,1,1,-0.00210821023641732,-0.0028084530317684197,0.00351168888607519
0.8,1.7548113272766102,0.00162391931236166,-0.0976177343192616,0.00493884512033433,0.0031067625079799197,0.00209749360195151,0.0,0.0,0.9845766927415551,0.47032910118753096,0.980798345675717,0.469596190064423,0.00558685041873296,0.0110318856981911,0.0174532925199433,0.0031067625079799197,-0.00129392151580654,-0.0243091943364198,-0.0,1,1,-0.00210821023641732,-0.0018087284585716601,0.00277777771568961
0.9,1.7548113272766102,0.00209968224061856,-0.0976177343192616,0.0055112656725804605,0.0031067625079799197,0.00195265581126798,0.0,0.0,0.9846363331236591,0.47041314448888205,0.9801568828546691,0.46936938057215705,0.00851376272515587,0.0132284526895718,0.0174532925199433,0.0031067625079799197,-0.00175449258585236,-0.0270167098140812,-0.0,1,1,-0.00210821023641732,-0.0018087284585716601,0.00277777771568961
