t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
0.0,1.78494422431427,0.00820706296767059,0.0689920953262463,0.00402393110236143,0.0018092995832048602,0.000523598763894954,0.0,0.0,0.26980190921675,0.9950387495733639,0.262000247783006,1.0147612401333501,0.00820706296767059,0.00402393110236143,0.00523598796404245,0.0018092995832048602,0.00273738048241312,0.00732552246738005,0.000523598763894954,1,1,0.000142854749062481,0.0020243085073880897,0.0020293428523572602
0.1,1.79022491436877,0.008178697274574029,0.0673915718838166,0.00403250716176237,0.0012542607771706099,0.000523598763894954,13.25439453125,0.0,0.30519545038671697,0.9342485222097521,0.29711905900427193,0.949573881177457,0.0055655981616138,0.0044346512644169705,0.00575958676044669,0.0012542607771706099,0.0032010105729429698,0.0129541376744242,0.000523598763894954,1,1,-0.00528771045374156,-0.00245399832031402,0.00582940731110048
0.2,1.7902261318497301,0.0081299543406392,0.06659675796772199,0.0040513512127607,0.0018092990863560802,0.000513381954697509,13.568115234375,0.0,0.30520496862152596,0.934249271019668,0.297136071759137,0.949968955481607,0.00556827928187892,0.0052263762792405,0.00575958676044669,0.0018092990863560802,0.0036655829535596797,0.0129541376744242,-0.0,1,1,-0.005288655538207961,-0.00170126974619234,0.00555555543137921
0.3,1.7902261318497301,0.00813217104145376,0.06659675796772199,0.00407334985076124,0.0018092990863560802,0.00044362902232180496,14.6661376953125,0.0,0.305374947057245,0.890706065910216,0.297110054743186,0.905187027462413,0.008207281186155659,0.00481874628523225,0.00558505348154618,0.0018092990863560802,0.0036655829535596797,0.0129541376744242,-0.0019198621667907898,1,1,-0.005288655538207961,0.0010479728766520698,0.0053914863026827894
0.4,1.79022590123106,0.00812087865278043,0.0716478250922728,0.0039121423209159895,-0.00171798425744041,0.00036863762615298797,15.13671875,0.0,0.270586530500863,0.946091527277854,0.26264811518758496,0.9608483501406899,0.008201724304780791,-0.000998204269567745,0.00558505348154618,-0.00171798425744041,0.0036655829535596797,0.0305758451767228,-0.0015707963892127301,1,1,-0.00528262179024024,0.000529466718608384,0.0053090891859936705
0.5,1.79315798414871,0.00813566837701271,0.0687820305799299,0.00374899133911925,0.0047763809423029295,0.000336271089129485,15.2935791015625,0.0,0.260566484062753,0.9541436171827421,0.25278435744572897,0.9767346305932891,0.00791448810744186,0.0014128603537832199,0.00558505348154618,0.0047763809423029295,0.00613693478889288,0.0129541376744242,-0.000349065842596636,1,1,-0.00529368005787743,-0.00118570812010609,0.00542484583202645
0.6,1.79022491436877,0.008555391417397359,0.0673915718838166,0.0038210461756508205,0.0012542607771706099,0.00028225439695515,15.2935791015625,0.0,0.275257533690807,0.804259104102833,0.266524905118295,0.8187965326039409,0.0164138045174469,0.00460916636873387,0.00558505348154618,0.0012542607771706099,0.0036655829535596797,0.0158200365495851,-0.000698131685193272,1,1,-0.00528771045374156,-0.000704480317219678,0.00533443289956465
0.7,1.79315439114229,0.00916382588865095,0.0695809266205432,0.0036179087728046705,0.0042184869963237705,0.000245274441460565,15.2935791015625,0.0,0.27533975035501196,0.8042568442039091,0.266282959848938,0.824057494092908,0.0187611252386524,0.0007609489181708889,0.00558505348154618,0.0042184869963237705,0.00613693478889288,0.0158200365495851,-0.000349065842596636,1,1,-0.00529273886458335,-0.0011886611696959,0.00542457372196322
0.8,1.7931427758758403,0.00993921609156117,0.0738256827843043,0.0031649560461159,0.0012542596152636,0.000251935230490338,15.2935791015625,0.0,0.27549419651273,0.803968899314001,0.26609102350006497,0.824432119699523,0.0214032771569096,-0.00383608406269956,0.00558505348154618,0.0012542596152636,0.00613693478889288,0.0305758451767228,0.000349065842596636,1,1,-0.00528771045176143,-0.00220406718315865,0.00572868169560362
0.9,1.7931439933558797,0.0107324525223363,0.0730308688698147,0.00296822571946789,0.00180929792332729,0.000234538399269677,15.2935791015625,0.0,0.255750793410729,0.7846777178446129,0.24582251600807997,0.8094882978314879,0.0214029448925771,0.000390351863604363,0.00558505348154618,0.00180929792332729,0.00613693478889288,0.0276414841658201,-0.0,1,1,0.0104255487934629,0.00384248838119675,0.0111111108627584
