t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
0.0,1.7749809812900599,-0.00272552200780556,0.11792334401476899,-0.0029559764174874803,-0.0290191978100769,-0.000174532921298318,0.0,0.0,0.9000181557817859,0.5324045474950639,0.903867657170217,0.5046724233858879,-0.00272552200780556,-0.0029559764174874803,-0.0122173045559008,-0.0290191978100769,-0.0379504090595237,-0.0840497869186489,-0.000174532921298318,1,1,0.009239029873202891,-0.0101202938937417,0.0137032850621171
0.1,1.7722978878710902,-0.00270209569012645,0.117642937726611,-0.00294964189515858,-0.0279866032136529,-0.000174532921298318,0.0,0.0,1.16003068993368,0.453852398450199,1.16375936542566,0.427127834299298,-5.4376753469542295e-05,-0.00259778313273989,-0.0123918373146527,-0.0279866032136529,-0.0379504090595237,-0.0885999009684115,-0.000174532921298318,1,1,-0.0026010048865890397,0.00122503248045431,0.0028750532165906302
0.2,1.7723187934338602,-0.0026489063233368897,0.118382889988938,-0.00295859009720245,-0.0285035358461496,-0.000174532921298318,0.0,0.0,1.1600158730906298,0.4538471187512729,1.1637155304958,0.42663789161944204,-5.2842538342686496e-05,-0.00333805839153527,-0.0123918373146527,-0.0285035358461496,-0.0379504090595237,-0.0863395023602707,-0.000174532921298318,1,1,-0.00260150860074835,0.00122368780592806,0.00287493632036341
0.3,1.7722978878710902,-0.00257601508453885,0.117642937726611,-0.0029469165373551603,-0.0279866032136529,-0.00015451983186081598,0.0,0.0,1.1149959162979899,0.41892869140168,1.11858501403718,0.39242682543833,-5.4376753469542295e-05,-0.00259778313273989,-0.0123918373146527,-0.0279866032136529,-0.0379504090595237,-0.0885999009684115,0.000523598763894954,1,1,-0.0026010048865890397,0.000225307907257544,0.00261074511837767
0.4,1.77495974602163,-0.00248061748424679,0.117185221489331,-0.00296275932359477,-0.0285035358461496,-0.00015526486293021002,0.0,0.0,1.09997105551956,0.401462851899149,1.1034729366362799,0.37457978867168606,-5.2842540752805496e-05,-0.00333805839052397,-0.0123918373146527,-0.0285035358461496,-0.038372263469115,-0.0885999009684115,-0.000174532921298318,1,1,-0.00260150860074835,0.00122368780592806,0.00287493632036341
0.5,1.7722978878710902,-0.00225209780010393,0.117642937726611,-0.00299573277282321,-0.0279866032136529,-0.00017974672746992,0.0,0.0,1.09985269518096,0.401404528372535,1.1032804750365102,0.37521557174686604,0.00261905593406609,-0.0037210809809903296,-0.0125663711137019,-0.0279866032136529,-0.0379504090595237,-0.0885999009684115,-0.000698131685193272,1,1,-0.0026010048865890397,0.00197482591035188,0.0032657562365028397
0.6,1.7723187934338602,-0.00199614687737371,0.118382889988938,-0.0030732987186119698,-0.0285035358461496,-0.000261501719630452,9.0191650390625,0.0,1.09975479229251,0.40135267564516003,1.1030915428459098,0.374888061290854,0.0026211704612844,-0.00445997410516684,-0.0125663711137019,-0.0285035358461496,-0.0379504090595237,-0.0863395023602707,-0.00174532927800176,1,1,-0.00260150860074835,0.0034730681887273898,0.00433936051087229
0.7,1.76952988619077,-0.00124070588628743,0.116245362004733,-0.00296435484035928,-0.0315052931027398,-0.000307524315133879,13.8818359375,0.0,1.17917957444551,0.427033559961084,1.18242513118326,0.39806892821766704,0.0107522969457758,-0.0011173337630026,-0.0127409038724537,-0.0315052931027398,-0.0404715500316792,-0.0863395023602707,-0.00104719752778991,1,1,-0.00260441985698847,0.0024655300497944,0.00358634092326915
0.8,1.7722978878710902,-0.00083134773551612,0.117642937726611,-0.00312812649019462,-0.0279866032136529,-0.000332591452266263,16.3916015625,0.0,1.1791864439660902,0.426825769852179,1.1821265226581699,0.40186806569386996,0.005290088392343999,-0.00558024759088014,-0.0127409038724537,-0.0279866032136529,-0.0379504090595237,-0.0885999009684115,-0.000698131685193272,1,1,-0.0026010048865890397,0.00197482591035188,0.0032657562365028397
0.9,1.77217083877617,-0.000209049883707248,0.115047693506206,-0.0031455762336159,-0.0315052931027398,-0.000333729054925022,17.01904296875,0.0,1.15923732828763,0.426412654693456,1.16156843093652,0.398631924655675,0.0080321059981599,-0.00334165179967934,-0.0129154366312056,-0.0315052931027398,-0.0408912290712566,-0.0885999009684115,-0.000349065842596636,1,1,0.008147398970732021,-0.007055048342669391,0.0107774680285161
