t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0.0,1.3298703205053,0.00250570787073786,2.4174670361530897,-0.00392460402965494,-0.0151383612269067,-0.000246272510378277,1.6666666666666698,0.0,1.16497361709328,5.236057204094809,1.16032196048737,5.22074011522602,0.00250570787073786,-0.00392460402965494,-0.0047123891676382,-0.0335482596674865,-0.0151383612269067,0.0840790499862176,-0.000872664639000881,1,2
0.1,1.3270113700551298,0.00257111567460633,2.4146261317940496,-0.0038254765982166103,-0.0176479209514213,-0.000281509753673532,1.6666666666666698,0.0,1.19498635738127,5.25349350488496,1.19028529513579,5.235645358283611,0.00812778330771986,0.00545720901470104,-0.00488692192639007,-0.0309914920805376,-0.0176479209514213,0.0521446035119275,-0.000872664639000881,1,2
0.2,1.32988016481339,0.00261710836130853,2.41810780281212,-0.0037186650796984704,-0.01558587678597,-0.00031779362051392,1.6666666666666698,0.0,1.1950512567891898,5.253508039489599,1.19033790776203,5.23763602492832,0.00532483540237075,0.00191447856131426,-0.005061454685141929,-0.0285036109535304,-0.01558587678597,0.0521446035119275,0.00104719752778991,1,2
0.3,1.3299406276701,0.0027037658077740303,2.4216979779890497,-0.0036715935057366296,-0.0180933385283037,-0.00035481060967648904,1.6666666666666698,0.0,1.19505373768309,5.25352054343866,1.19031816984846,5.2350536908432,0.00532437846826683,-0.00229938308652231,-0.005061454685141929,-0.0290192728413576,-0.0180933385283037,0.0400656679477025,-0.000872664639000881,1,2
0.4,1.3298703205053,0.00279078097972305,2.4174670361530897,-0.00349498923875026,-0.0151383612269067,-0.000392159702491952,1.6666666666666698,0.0103148958792865,1.14013309122243,5.209927374765299,1.13542436902951,5.1940501907934005,0.00532206989019626,0.0012785776841697301,-0.005061454685141929,-0.0290192728413576,-0.0151383612269067,0.0586567145345274,-0.000349065842596636,1,2
0.5,1.3296637208985,0.00292135161457161,2.41406620034169,-0.0032507687984382,-0.0180933392652565,-0.000429400121526989,1.6666666666666698,0.0103148958792865,1.1402540906058898,5.20997728464832,1.1355604272413702,5.19089644238133,0.0054676648624399,0.0017454738378669,-0.005061454685141929,-0.0365452537061606,-0.0180933392652565,0.0806091779005242,-0.0019198621667907898,1,2
0.6,1.3296637208985,0.0030544119337161603,2.41406620034169,-0.00302332894176922,-0.0180933392652565,-0.000466215481681189,1.6666666666666698,0.020629791758573,1.17034057494737,5.21875917564588,1.1656708257606698,5.19949568845517,0.00546941514336341,0.00110463337929346,-0.005061454685141929,-0.0395496317893891,-0.0180933392652565,0.0956297864754043,-0.0019198621667907898,1,2
0.7,1.33231633146076,0.00319699732759665,2.4135049509534903,-0.00277985762885841,-0.0185378406647703,-0.0005021708911742929,1.6666666666666698,0.020629791758573,1.1354070429025,5.21011511744738,1.13081094094803,5.190059260286169,0.0054670299256081795,0.0011113774950306599,-0.00523598796404245,-0.0395496317893891,-0.0185378406647703,0.0921397231219492,0.00104719752778991,1,2
0.8,1.33231633146076,0.00334267614164638,2.4135049509534903,-0.00253013851974369,-0.0185378406647703,-0.000536851743390892,1.6666666666666698,0.020629791758573,1.13545386364197,5.210190094647309,1.1309457609093703,5.189847073678981,0.0054670299256081795,0.0011113774950306599,-0.00523598796404245,-0.0390469460778597,-0.0185378406647703,0.0886918977138504,0.00104719752778991,1,2
0.9,1.33231633146076,0.00348936870290757,2.4135049509534903,-0.00227868166961176,-0.0185378406647703,-0.000569913546141201,1.6666666666666698,0.020629791758573,1.10053603409877,5.3323980931697,1.09588572038522,5.31220269996257,0.0054670299256081795,0.0011113774950306599,-0.00523598796404245,-0.0390469460778597,-0.0185378406647703,0.0886918977138504,-0.00139626337038654,1,2
1.0,1.33231633146076,0.00352626775559974,2.4135049509534903,-0.00221447996547825,-0.0185378406647703,-0.000600957438040876,1.6666666666666698,0.0309446876378595,1.10046943539525,5.33240001556377,1.09590382293594,5.3121489171860805,0.003993032451403321,-0.00140234288570157,-0.00523598796404245,-0.0390469460778597,-0.0185378406647703,0.0886918977138504,-0.0,1,2
1.1,1.3352341910944399,0.00366997324949985,2.41993905997754,-0.00204086149260717,-0.0185378399284348,-0.0006295491360349151,1.6666666666666698,0.0309446876378595,1.08041067533484,5.24521064194066,1.07612378453725,5.22433463831468,0.00539593145485461,4.43630927703719e-05,-0.00541052072279431,-0.0325293294025635,-0.0185378399284348,0.055380353582646,-0.00104719752778991,1,2
1.2,1.3352341910944399,0.0036958733740163102,2.41993905997754,-0.00201543910301579,-0.0185378399284348,-0.00065543417993626,1.6666666666666698,0.0309446876378595,1.08034483759329,5.24519331404037,1.07612173896429,5.2243081168456,0.00399405001677097,-0.00172276241050261,-0.00541052072279431,-0.0325293294025635,-0.0185378399284348,0.055380353582646,-0.000872664639000881,1,2
1.3,1.3352225333975,0.0037197735144738203,2.41930264073958,-0.00214106429640585,-0.0180933385283037,-0.0006782728446235241,1.6666666666666698,0.0412595835171459,1.03533468854298,5.28010815512529,1.03094261046031,5.25979125880352,0.00399553472718944,-0.00351987832725855,-0.00558505348154618,-0.0325293294025635,-0.0180933385283037,0.0586567160282312,-0.000349065842596636,1,2
1.4,1.3352111354093799,0.00362938635072038,2.4186649029950096,-0.0020859279219024697,-0.0176479198152049,-0.000697766002788401,1.6666666666666698,0.0412595835171459,1.03527638878421,5.28008888302059,1.03102932547419,5.2602875611073205,0.00266255464023346,-0.0014719575200662599,-0.00558505348154618,-0.0320179801550637,-0.0176479198152049,0.0586567189758902,-0.000349065842596636,1,2
1.5,1.33516207054079,0.0036631861544311295,2.41571246556264,-0.0019151953179252102,-0.01558587678597,-0.00071378469509754,1.6666666666666698,0.0412595835171459,0.9752394821204621,5.25400473771768,0.971202584438664,5.2358830719241505,0.00406573291681495,-3.27238459334931e-05,-0.00558505348154618,-0.0320179801550637,-0.01558587678597,0.0704540224438801,-0.000349065842596636,1,2
