t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0.0,-0.780244266345617,-0.00213219123070173,2.49379637290806,0.0053997666273794395,0.0256926299514946,-0.000145827757986873,10,0.0,2.38503565985005,2.7837891285905294,2.3811513125238397,2.811292253143,-0.00213219123070173,0.0053997666273794395,0.000698131685193272,0.0201740860845623,0.0256926299514946,0.0565098771548314,-0.000872664639000881,1,2
0.1,-0.782885219104683,-0.00208053678503678,2.4949940414853398,0.00538161414761098,0.0256926299514946,-0.000151640786925229,10,0.0,2.5950483942072298,2.80994843904336,2.59131671215199,2.83735062106131,0.00308490778145744,0.00356636617076534,0.000349065842596636,0.0213079396396523,0.0256926299514946,0.0498053383570765,-0.000349065842596636,1,2
0.2,-0.782885219104683,-0.00203993667697597,2.4949940414853398,0.005290149765277179,0.0256926299514946,-0.00015579659104076398,10,0.0,2.5250299565509398,2.93212155751082,2.52192524394591,2.95970621617671,1.6825543324176398e-07,0.0006941783146732321,0.000174532921298318,0.0213079396396523,0.0256926299514946,0.0498053383570765,-0.000174532921298318,1,2
0.3,-0.7828671811939371,-0.00189049854867217,2.4942987061829904,0.00536149178971093,0.0261783626563747,-0.00015802121812963702,10,0.0,2.52506102608905,2.93210050019589,2.52205689399039,2.96023139952771,0.00308595040042806,0.0077452743395548095,0.000174532921298318,0.0213079396396523,0.0261783626563747,0.0531359647883185,0.000349065842596636,1,2
0.4,-0.782885219104683,-0.0017078864716355599,2.4949940414853398,0.005397667986435001,0.0256926299514946,-0.00015802026928793102,10,0.0,2.24008522794588,2.9756983993677903,2.23744371668444,3.0037070377077995,0.0030821885793958603,0.0063570248505558,0.0,0.0213079396396523,0.0256926299514946,0.0498053383570765,0.000349065842596636,1,2
0.5,-0.7798735200591451,-0.0016180324325676802,2.49794191326027,0.00534678628889511,0.0281280359834459,-0.000155534471650126,10,0.0,2.16011585685249,2.8971450221280097,2.15717602078781,2.9275597285471804,6.10559225578151e-06,0.00418167178788961,-0.0,0.0241915989315806,0.0281280359834459,0.0498053383570765,-0.00139626337038654,1,2
0.6,-0.7798735200591451,-0.00153331673329401,2.49794191326027,0.00524969382459754,0.0281280359834459,-0.000150375454864012,10,0.0,2.16011300183829,2.8971460671572205,2.15728037217898,2.92752658691028,4.24673392684038e-06,0.00348749594006925,-0.000174532921298318,0.0207403420775261,0.0281280359834459,0.0687365684391812,0.000349065842596636,1,2
0.7,-0.7824744769398271,-0.00128560025607585,2.49774229371762,0.00515513284404822,0.0291041955343789,-0.000142157161878325,10,0.0,2.1301415428289,2.9058333503098197,2.12757952996277,2.93725485371877,0.00261331541258802,0.00361133706605783,-0.000174532921298318,0.021307940204833998,0.0291041955343789,0.0721825065739592,-0.000872664639000881,1,2
0.8,-0.7824946653571491,-0.00103784738464764,2.4984416309924997,0.00501065514639487,0.0286156280622876,-0.000130662167094295,10,0.0,2.26517543584597,2.8709070370980494,2.2626870498445095,2.90166598094818,0.00261172162682994,0.0029129848237009603,-0.000174532921298318,0.021307940204833998,0.0286156280622876,0.0687365684391812,-0.000872664639000881,1,2
0.9,-0.7824946653571491,-0.0007858344526045201,2.4984416309924997,0.0048658051526505606,0.0286156280622876,-0.00011567071635663999,10,0.0,2.26519374700217,2.8708748805833704,2.26296598332801,2.9016373239183504,0.00261172162682994,0.0029129848237009603,-0.000174532921298318,0.021307940204833998,0.0286156280622876,0.0687365684391812,-0.000872664639000881,1,2
