t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,1.82135935411638,0.037055024111898,0.953699580005992,0.0292601531780524,0.0501995972213736,0.002620773218737,12,0.0,2.63575584820688,5.64577100445309,2.62378604111195,5.67860294850651
0.1,1.84254310612396,0.0372379110511277,0.972826336204461,0.0286283171317111,0.0629856768893127,0.002853887876966,12,-0.0097912971036881,1.85111767968707,5.46246888055028,1.84727007248034,5.5001385285105
0.2,1.84568206997668,0.0369237199392096,0.975820612526759,0.0281547471892522,0.0653927531243272,0.0030795356830206,12,-0.0293738913110646,1.72113606731204,5.48843407061475,1.71598409800834,5.52697004215709
0.3,1.84563293005079,0.0364307086512736,0.976574045439117,0.0275820247249201,0.0648654949489369,0.0032952883713732,12,-0.0489564855184409,1.72121888594357,5.48840921276854,1.71598187458851,5.52684153825017
0.4,1.84546096600298,0.0359008024266299,0.979260446180365,0.0270059794535892,0.0629856768893127,0.0034989328325355,12,-0.0587477826221291,1.68629576269335,5.49704628613967,1.68062145429739,5.5335244081914
0.5,1.84600861211533,0.0353853734452464,0.982697495544279,0.0259974179543595,0.0659210526284404,0.0036884193367949,12,-0.0783303768295055,1.65123769839241,5.558052957059,1.64253632128543,5.59776667643331
0.6,1.84605874564642,0.0347412080911893,0.981941134474016,0.0250200782046105,0.0664503967255461,0.0038617523263799,12,-0.0979129710368819,1.6513074347394,5.55804753768968,1.64239900378434,5.59896327839323
0.7,1.84864956483569,0.0340289119371473,0.981499826984546,0.0240192031907546,0.0659210526284404,0.0040171632967008,12,-0.10770426814057,1.65137206203799,5.55804560208345,1.64229016120077,5.59914407130539
0.8,1.84869969836678,0.0335353711311445,0.980743465914283,0.0231290711924573,0.0664503967255461,0.0041532271045373,12,-0.127286862347946,1.54148933321531,5.51426923962789,1.53394794685635,5.55451525977153
0.9,1.85425851491947,0.032794072555294,0.985979907822854,0.0220582435924979,0.0664503950764208,0.0042686086516125,12,-0.137078159451635,1.54154199533621,5.514278955933,1.53374413120093,5.55533143757711
1.0,1.85689946764407,0.0327241249782327,0.984782239261199,0.0218732275353978,0.0664503950764208,0.0043623971501398,12,-0.156660753659011,1.51656782363276,5.53160689114834,1.50802414193165,5.57245954489355
1.1,1.86010269379772,0.0319546203264765,0.987021200613731,0.0208675577909829,0.0693867389104257,0.0044339001603872,12,-0.166452050762699,1.56642336182897,5.60117151641249,1.55511585236213,5.64701398716748
1.2,1.86274364652098,0.031123018225412,0.985823532052683,0.0198288455873253,0.0693867389104257,0.0044825920407535,12,-0.166452050762699,1.566448768084,5.60118811986035,1.55509099932172,5.64787294550702
1.3,1.86533197563852,0.0305667401156524,0.985385979824428,0.0189953955991772,0.0688546608682132,0.0045083377819929,12,-0.176243347866387,1.82129210179669,5.70596245786928,1.80620796529781,5.75660861142474
1.4,1.8683024631927,0.0302778890652795,0.991059971947383,0.017980825902161,0.0693867386752796,0.0045113047505877,12,-0.186034644970076,1.82133073851128,5.70600194344228,1.8058804354588,5.75770258039823
1.5,1.8683024631927,0.0300747929515624,0.991059971947383,0.0168412805711214,0.0693867386752796,0.0044919556424578,12,-0.186034644970076,1.84639269933786,5.70616346647077,1.83040207568999,5.75863053746534
