t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,1.91417983142601,0.0454125180248948,1.36087736304261,0.0098067257560874,-0.0522657937906044,-0.0002528699703527,15,0.0,1.4198465249254,4.69489802689581,1.43116104294262,4.61102042656535
0.1,1.93316345068865,0.0452619790533474,1.36666214784939,0.0096945768714554,-0.0515000357439501,-0.0002754308838539,15,0.0,0.73982675318522,4.80780954780816,0.74658261919302,4.69467948010132
0.2,1.9386940645446,0.0449068273725439,1.37134942044143,0.009408780570931,-0.0511160340776142,-0.0002954299118422,15,0.0,0.649840780289187,4.77360305624847,0.658060423654632,4.6533885727079
0.3,1.94136321875572,0.0444606381279546,1.37070091927459,0.009129999381444,-0.0515000362096851,-0.0003120970872544,15,0.0,0.624096919085235,4.52346338526075,0.642811067698566,4.40656394921929
0.4,1.94400417151479,0.0439021767571442,1.3695032506973,0.008842395084727,-0.0515000362096851,-0.0003249203595635,15,0.0,0.624103370063577,4.52343849395956,0.642404265897157,4.40725417944278
0.5,1.94664512427385,0.043372501473006,1.36830558212001,0.00850899001978,-0.0515000362096851,-0.0003332112366509,15,0.0,0.573657130661115,4.45480463879831,0.594308035514925,4.33620361479196
0.6,1.9466169228218,0.0430661678569778,1.36775641470957,0.0082624748036883,-0.0511160340776142,-0.000336354764886,15,0.0103148958792865,0.573673201233898,4.45475820968213,0.593995388760948,4.33689730852489
0.7,1.95192702979199,0.0427338536277803,1.36591024496544,0.0080347427018308,-0.0515000362096851,-0.0003338612298824,15,0.0103148958792865,0.588750965003597,4.4364411506789,0.609413443943055,4.32089131156611
0.8,1.95204809549721,0.0425544824130182,1.36822258825611,0.0078536419054332,-0.0531170129201002,-0.0003251132107232,15,0.0103148958792865,0.588765276925842,4.43641977708515,0.60919912744892,4.3194294602736
0.9,1.95468904825628,0.0425735004390455,1.36702491967882,0.007528807399678,-0.0531170129201002,-0.0003098113783834,15,0.0,0.628739844468883,4.42834491846412,0.649105722910225,4.31534422942152
1.0,1.96004265956067,0.0425135457943393,1.36829825644622,0.0072380675419855,-0.0503457731741961,-0.0002875506725784,15,0.0103148958792865,0.62876733254407,4.42833274041661,0.648837350615089,4.31804652167848
1.1,1.96268361470387,0.042024751702772,1.36710058729244,0.006851097802953,-0.0503457735192046,-0.0002580391597809,15,0.0,0.724309627532827,4.46104968070323,0.742468992492157,4.35802277957908
1.2,1.96532456746102,0.0414519265999943,1.36590291871602,0.0063974177043734,-0.0503457735192046,-0.0002212328911305,15,0.0,0.72433955424466,4.46105965148962,0.741899170410539,4.35857209038126
1.3,1.97074240728927,0.0410308178624696,1.36828492302414,0.0058180937268317,-0.0483500228970553,-0.0001770057888364,15,0.0,0.744488524219995,4.41698392923845,0.762988327952707,4.31922527377492
1.4,1.97349660567848,0.040723613747175,1.36938925717387,0.0055027099043624,-0.0499595108982718,-0.0001254288021155,15,0.0,0.724703858770536,4.46886839986305,0.740907378907676,4.36715725383615
1.5,1.97883412815128,0.0406743887668947,1.36809769435831,0.0051574435109669,-0.0507312809340885,-6.67097689545989e-05,15,0.0,0.724734372930601,4.4688875465468,0.740593738023691,4.36632668080528
1.6,1.98422407872584,0.0408771580585532,1.36992835743357,0.0050009907958754,-0.0483500221986113,-9.72536604702111e-07,15,0.0103148958792865,0.754960966049919,4.54675405793228,0.767694502524766,4.44676949683515
1.7,1.98953285595739,0.0408109874897116,1.36808614619243,0.0051352826672999,-0.0487367388657367,7.12626055175897e-05,15,0.0103148958792865,0.754998974663953,4.54674942910027,0.767846592527011,4.4465151192515
1.8,1.99234384479235,0.0409827423301815,1.37029138303052,0.0051410569537599,-0.0511160347767945,0.0001495192402077,15,0.0103148958792865,0.7400285293369,4.59918147240794,0.750872957105247,4.49443413364717
1.9,1.99762575031149,0.0413929308231422,1.36789604587549,0.0051277814860062,-0.0511160347767945,0.0002331881906307,15,0.0103148958792865,0.705071455853404,4.59919078638195,0.716021372431315,4.49127150672187
2.0,1.9975698174418,0.0415297713779519,1.36679445151737,0.0051185497388779,-0.050345773986096,0.0003215614531887,15,0.0103148958792865,0.705117356699538,4.59918799564149,0.716078542590657,4.49186495239842
2.1,2.00560189839631,0.0417883862966863,1.36742456949757,0.0051488304346948,-0.0479625500059229,0.0004138704034385,15,0.0103148958792865,0.705164597422859,4.59918856599959,0.716197135606632,4.49391408703215
2.2,2.00843842351822,0.0422441419426727,1.37018689691889,0.0054800141662826,-0.050731281633847,0.0005092217820853,15,0.0,0.690223298787971,4.59906846491546,0.701688945366266,4.48925565685075
2.3,2.01372033139876,0.0428032829657882,1.36779155869297,0.0054296855826157,-0.050731281633847,0.0006066419268732,15,0.0,0.690273461631534,4.59906582466249,0.701783655466498,4.48846832410421
