t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0,1.8189580414519,0.00111776933898381,1.30427625739381,0.0292009308556259,0.121997839674212,3.33999230038864e-05,0,0,1.36068471832885,5.45420237821616,1.37110473470149,5.55251652662713,0.00111776933898381,0.0292009308556259,0.0561996024135601,0.121997839674212,0.124793578506191,0.139164031746123,0.00488692192639007,2,1
0.1,1.81708611101708,0.0011264497127341,1.3288710700995,0.0289562042640303,0.1226857170993,3.93307352905326e-05,9.99969482421875,0,1.20067946087013,5.4639110920896,1.21071365427936,5.55989895376948,-1.41524214989765e-05,0.00456112478588741,0.0549778731022971,0.1226857170993,0.120721948368308,0.110395667799473,0.000349065842596636,2,1
0.2,1.81708611101708,0.00110419352120116,1.3288710700995,0.0284801911609231,0.1226857170993,4.87693016591248e-05,9.99969482421875,0,1.2005362246076,5.46378352850111,1.21037678993994,5.56017257112246,-1.41524214989765e-05,0.00456112478588741,0.0549778731022971,0.1226857170993,0.120721948368308,0.110395667799473,0.000349065842596636,2,1
0.3,1.8168351992139,0.00114872572629785,1.33088310430049,0.027733323521933,0.125444383129123,6.20408483951068e-05,9.99969482421875,0,1.20029203929964,5.4635053164349,1.20979526545004,5.5633122652844,-4.36652439079327e-06,0.00253352951188786,0.0548033403435452,0.125444383129123,0.123043251338971,0.110395667799473,-0,2,1
0.4,1.8168351992139,0.00110579934277655,1.33088310430049,0.0267952060194635,0.125444383129123,7.95177263223819e-05,9.99969482421875,0,1.19994398091914,5.46318467551214,1.20913083738049,5.56385212040157,-4.36652439079327e-06,0.00253352951188786,0.0548033403435452,0.125444383129123,0.123043251338971,0.110395667799473,-0,2,1
0.5,1.8168351992139,0.00105543130015991,1.33088310430049,0.0257687654087793,0.125444383129123,0.000101483916523451,9.99969482421875,0,1.27962507096059,5.45366407367838,1.28856778042075,5.55664280921725,-1.1073891880725e-05,0.00403466212134459,0.0546288075847933,0.125444383129123,0.123043251338971,0.110395667799473,-0.00174532927800176,2,1
0.6,1.8168351992139,0.000999581436813131,1.33088310430049,0.0246606558853788,0.125444383129123,0.000128190251609543,9.99969482421875,0,1.27929835847486,5.45339093548434,1.28778309792783,5.55724521438378,-1.40761292287697e-05,0.00454881433218323,0.0546288075847933,0.125444383129123,0.123043251338971,0.110395667799473,-0.00174532927800176,2,1
0.7,1.8168351992139,0.000940205846850116,1.33088310430049,0.0234825929009268,0.125444383129123,0.000159891717603918,9.99969482421875,0,1.26381839269169,5.43605549039967,1.27226877436407,5.54070992683351,-1.40761292287697e-05,0.00454881433218323,0.0542797379061004,0.125444383129123,0.120721946320914,0.0956298260517492,-0,2,1
0.8,1.81677104417517,0.000894445391457744,1.331390419294,0.0222340890470061,0.126140104811095,0.000196711416585806,9.99969482421875,0,1.26356531681026,5.43586332419904,1.27136008109418,5.54205858140997,-1.10892978440402e-05,0.00403746762937444,0.0542797379061004,0.126140104811095,0.121302888386083,0.0956298260517492,-0,2,1
0.9,1.81651388284228,0.000889520124464027,1.33339617943734,0.0208000522240016,0.128891368882872,0.000238672699958146,9.99969482421875,0,1.26326669082449,5.43563800993418,1.2702860535938,5.5455324652721,-1.53295516993232e-06,0.00150114681160821,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,-0.000174532921298318,2,1
1,1.81651388284228,0.00087261381776411,1.33339617943734,0.0204005428431718,0.128891368882872,0.000285883426534007,9.99969482421875,0,1.26321935509596,5.43555152397882,1.27001055077611,5.54573428763391,0.000658752850389682,0.0153468392652143,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,-0.000174532921298318,2,1
1.1,1.81651388284228,0.000806028229297744,1.33339617943734,0.0190655010144133,0.128891368882872,0.000338304259399565,9.99969482421875,0,1.13673504160649,5.32248608387069,1.14540783469137,5.43247640730789,6.30973316450596e-06,0.00303113579874781,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,0.000523598763894954,2,1
1.2,1.81651388284228,0.000741841643782573,1.33339617943734,0.0178642407989583,0.128891368882872,0.000395823919983018,9.99969482421875,0,1.13653684489088,5.32230474618944,1.14447211595047,5.433140396171,2.8899616532637e-06,0.00403466488740496,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,-0.000523598763894954,2,1
1.3,1.81651388284228,0.000680567397913163,1.33339617943734,0.0166184258588926,0.128891368882872,0.000458307071984628,9.99969482421875,0,1.04028619268961,5.22837799578538,1.04927594593005,5.33925503926337,-8.65393829271182e-07,0.00276367921031321,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,0.00104719752778991,2,1
1.4,1.81651388284228,0.00161834472393093,1.33339617943734,0.0162028551544905,0.128891368882872,0.000525564041904218,9.99969482421875,0,1.0396690622826,5.22714176392942,1.04850410641279,5.33859272120544,0.0117563429139081,0.0117102587436487,0.0542797379061004,0.128891368882872,0.123043250204746,0.0921397625109932,-0,2,1
1.5,1.81631941301757,0.00263427648457097,1.33488467719926,0.015787064516656,0.130933746917202,0.000597412663654051,9.99969482421875,0,1.01390163587233,5.20857529807122,1.02290058133599,5.32241907855542,0.013016138240456,0.0114302994102022,0.0544542706648523,0.130933746917202,0.123043250658437,0.0806092165611998,0.00226892794436884,2,1
1.6,1.81625210588995,0.00355915297433066,1.33539441366049,0.0154683786972708,0.131633285674453,0.000673544572514096,9.99969482421875,0,1.01781801537976,5.13828872279246,1.02777113802914,5.25388218962179,0.0130306929353958,0.0121844598746361,0.0544542706648523,0.131633285674453,0.122468106791572,0.0721825111954482,0.000349065842596636,2,1
1.7,1.81625210588995,0.00457063532707054,1.33539441366049,0.0153747182425217,0.131633285674453,0.000753506219082489,9.99969482421875,0,0.827501059088091,5.1907033699429,0.836658097164993,5.30242573951649,0.0148926889910001,0.0144189247603229,0.0544542706648523,0.131633285674453,0.120718892186331,0.0599278557739245,0.000349065842596636,2,1
1.8,1.81625210588995,0.00550220954988514,1.33539441366049,0.0152422819324805,0.131633285674453,0.000837086816589035,9.99969482421875,0,0.722124506057907,5.19068595475584,0.731192568394259,5.29970896547964,0.0148886460233895,0.0139078686559608,0.0544542706648523,0.131633285674453,0.121302888909038,0.063390669308524,-0.000523598763894954,2,1
1.9,1.81631941301757,0.00634684769700012,1.33488467719926,0.0150329440761649,0.130933746917202,0.000923768171367276,9.99969482421875,0,0.721703624228233,5.18929934911495,0.730693223639747,5.29805654749297,0.0148754573816825,0.0129071971157898,0.0546288075847933,0.130933746917202,0.119554253623773,0.0565098863771805,-0.00104719752778991,2,1
2,1.81631941301757,0.00713024198476644,1.33488467719926,0.0148376838769574,0.130933746917202,0.00101313401572029,9.99969482421875,0,0.721327441030045,5.18802368187985,0.730233993486065,5.29717066072469,0.0148754573816825,0.0129071971157898,0.0546288075847933,0.130933746917202,0.120136014697751,0.0599278557739245,0.00139626337038654,2,1
2.1,1.81631941301757,0.00784620548491293,1.33488467719926,0.0146592307303783,0.130933746917202,0.00110481114226143,9.99969482421875,0,0.695981143210439,5.09061526988877,0.70625996279673,5.20068527452911,0.0148754573816825,0.0129071971157898,0.0548033403435452,0.130933746917202,0.120136014697751,0.0599278557739245,0.00261799398202122,2,1
2.2,1.81605465341362,0.00865437079748198,1.33687420771136,0.0145201175679346,0.133664455018678,0.00119828588730547,9.99969482421875,0,0.655764122189302,5.08936270242203,0.66590643501012,5.20094994227155,0.0161530882219884,0.0133718018578638,0.0548033403435452,0.133664455018678,0.12188800677734,0.0542108781193018,0.00261799398202122,2,1
2.3,1.8161230249469,0.00934403589175416,1.33636439082092,0.0144195036000822,0.132964616756837,0.00129308408689646,9.99969482421875,0,0.560601483296733,5.05387140408881,0.571171733008627,5.16181703282821,0.0161437261685045,0.013383103131548,0.0549778731022971,0.132964616756837,0.122474250457483,0.0613075535223577,0.00261799398202122,2,1
2.4,1.83714249610898,0.00980305823287043,1.35713154667381,0.0144446704252358,0.120609511839157,0.00138870609835406,9.99969482421875,0,0.505485552292028,5.10407043006961,0.515434480520367,5.19629166387351,0.0159771485888236,0.0135815340445754,0.0551524058610489,0.120609511839157,0.12306162187711,0.136479562101842,0.00261799398202122,2,1
2.5,1.83965997151065,0.0104034077320641,1.35694679872026,0.0142546502528577,0.121997836954993,0.00148480300657501,9.99969482421875,0,0.505265296515072,5.10259615639415,0.515090899134391,5.19664888277306,0.0160025505033652,0.0125526682423896,0.0553269386198008,0.121997836954993,0.12071580461456,0.113738476748549,0.00122173048159752,2,1
2.6,1.83947261856292,0.0111336157108603,1.35846185206882,0.0143310074652465,0.124074835315031,0.00158085190065459,9.99969482421875,0,0.475162929734523,5.07540772814832,0.485383140245305,5.17002194680328,0.0178762879625719,0.0152741010659756,0.0555014713785527,0.124074835315031,0.124811955466281,0.128798287283442,0.00174532927800176,2,1
2.7,1.84257783127642,0.0117395281757147,1.36338090731854,0.0144443628816165,0.121997836139227,0.0016764834276593,9.99969482421875,0,0.484639838246665,5.2400113578149,0.492461422154578,5.32978142041715,0.0178445251315821,0.0153111971289892,0.0556760041373045,0.121997836139227,0.122474250686582,0.125027739241046,0.000174532921298318,2,1
2.8,1.84263981603219,0.0124230462953979,1.3628738912508,0.014463555684967,0.121302882440731,0.00177133909162388,9.99969482421875,0,0.384468510417781,5.22967843082922,0.392420576198346,5.31023755956901,0.0190721911559242,0.0145693755806735,0.0558505368960564,0.121302882440731,0.1218880070063,0.125027739241046,0.00279252674077309,2,1
2.9,1.84263981603219,0.013051257736238,1.3628738912508,0.0145938935980921,0.121302882440731,0.00186508022043431,9.99969482421875,0,0.384502743113232,5.1848346835646,0.39314604418573,5.26564248927902,0.0190654088442278,0.0158416771526007,0.0560250696548083,0.121302882440731,0.1218880070063,0.125027739241046,0.00191986216679079,2,1
