t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,1.77498098129006,-0.0027255220078055,0.1179233440147689,-0.0029559764174874,-0.0290191978100769,-0.0001745329212983,0.0,0.0,0.9000181557817859,0.5324045474950639,0.903867657170217,0.5046724233858879
0.1,1.7722978878710902,-0.0027020956901264,0.117642937726611,-0.0029496418951585,-0.0279866032136529,-0.0001745329212983,0.0,0.0,1.16003068993368,0.453852398450199,1.16375936542566,0.427127834299298
0.2,1.7723187934338602,-0.0026489063233368,0.118382889988938,-0.0029585900972024,-0.0285035358461496,-0.0001745329212983,0.0,0.0,1.1600158730906298,0.4538471187512729,1.1637155304958,0.426637891619442
0.3,1.7722978878710902,-0.0025760150845388,0.117642937726611,-0.0029469165373551,-0.0279866032136529,-0.0001545198318608,0.0,0.0,1.11499591629799,0.41892869140168,1.11858501403718,0.39242682543833
0.4,1.77495974602163,-0.0024806174842467,0.117185221489331,-0.0029627593235947,-0.0285035358461496,-0.0001552648629302,0.0,0.0,1.09997105551956,0.401462851899149,1.10347293663628,0.374579788671686
0.5,1.7722978878710902,-0.0022520978001039,0.117642937726611,-0.0029957327728232,-0.0279866032136529,-0.0001797467274699,0.0,0.0,1.09985269518096,0.401404528372535,1.1032804750365102,0.375215571746866
0.6,1.7723187934338602,-0.0019961468773737,0.118382889988938,-0.0030732987186119,-0.0285035358461496,-0.0002615017196304,9.0191650390625,0.0,1.09975479229251,0.40135267564516,1.1030915428459098,0.374888061290854
0.7,1.76952988619077,-0.0012407058862874,0.116245362004733,-0.0029643548403592,-0.0315052931027398,-0.0003075243151338,13.8818359375,0.0,1.17917957444551,0.427033559961084,1.18242513118326,0.398068928217667
0.8,1.7722978878710902,-0.0008313477355161,0.117642937726611,-0.0031281264901946,-0.0279866032136529,-0.0003325914522662,16.3916015625,0.0,1.1791864439660902,0.426825769852179,1.18212652265817,0.4018680656938699
0.9,1.77217083877617,-0.0002090498837072,0.115047693506206,-0.0031455762336159,-0.0315052931027398,-0.000333729054925,17.01904296875,0.0,1.15923732828763,0.426412654693456,1.16156843093652,0.398631924655675
1.0,1.77217083877617,0.0001983982057953,0.115047693506206,-0.0029479281777506,-0.0315052931027398,-0.000462717706035,17.01904296875,0.0,1.22434324297303,0.4612102758362029,1.22624983765824,0.43342810062555
1.1,1.77217083877617,0.0005931564252685,0.115047693506206,-0.0028549186590699,-0.0315052931027398,-0.0004539822327273,17.1759033203125,0.0,1.2346117335188798,0.443609915666146,1.2358026807500702,0.416032274175272
1.2,1.77217083877617,0.0011874174859692,0.115047693506206,-0.0027220503433227,-0.0315052931027398,-0.0004874432134284,17.1759033203125,0.0,1.2699715047860802,0.47837294891806,1.27033362175802,0.4509872026571559
1.3,1.77217083877617,0.0017506125318003,0.115047693506206,-0.002672476919597,-0.0315052931027398,-0.0005192244557613,17.1759033203125,0.0,1.27036786266588,0.478364549388477,1.2698224338586002,0.451165271188477
1.4,1.77481179136156,0.0023955420215804,0.1138500250076789,-0.0025632394048836,-0.0315052931027398,-0.0004900396907737,17.1759033203125,0.0,1.3307769890757,0.4697113432423889,1.3291663919136698,0.442421012878675
1.5,1.77481179136156,0.0031141727663529,0.1138500250076789,-0.0024772667296204,-0.0315052931027398,-0.0005533178010303,17.1759033203125,0.0,1.38104727137649,0.504768720181421,1.37865453127431,0.477458686946501
1.6,1.77481179136156,0.0039000115222275,0.1138500250076789,-0.0025112278959859,-0.0315052931027398,-0.0005046300643447,17.1759033203125,0.0,1.38118867061545,0.504896746478943,1.3779775393061,0.4777379868373579
1.7,1.78024165119718,0.0048611387775129,0.11478988449012,-0.0023153987182644,-0.0285035358461496,-0.0005842055254232,17.1759033203125,0.0,1.42148996303264,0.478880452247689,1.41697251290497,0.4546051935970011
1.8,1.77742975287891,0.005756933358671,0.111916843078788,-0.0021942131023702,-0.0309914155299638,-0.0006575231617455,17.1759033203125,0.0,1.3515661022943202,0.496404578372254,1.3462558274523797,0.470012304669794
1.9,1.7800936965323502,0.0065774668165167,0.111454688010627,-0.0019722579760001,-0.0315052931027398,-0.0006930402570558,17.1759033203125,0.0,1.35162295231696,0.496535686012386,1.3454538939083098,0.4696488298759549
2.0,1.78565251148056,0.0075739128763037,0.11669112877564,-0.0018739888304886,-0.0315052939851148,-0.0008698566208133,17.1759033203125,0.0,1.32157861433858,0.531574243912059,1.31475723426911,0.505154301287528
2.1,1.7828518179742,0.0086128964195471,0.113832920124364,-0.0018141481944178,-0.0340037711893111,-0.0009830522879304,17.1759033203125,0.0,1.36155837644325,0.531720440498709,1.3538773192778102,0.502902157420154
2.2,1.78829346645023,0.0096774260819558,0.115493459862018,-0.0016519477489596,-0.0315052944439895,-0.0011025367660589,17.1759033203125,0.0,1.3763997910834198,0.627846437190767,1.36851179889748,0.6022573578220679
2.3,1.78818414429197,0.0107815668871339,0.112897825922033,-0.0014986378434756,-0.0350241022582172,-0.0012113803179394,17.1759033203125,0.0,1.3763796178978402,0.6279604978519661,1.36756658315562,0.599155005313758
