t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,0.98470524653898,-0.000524536073424,-0.451609534378517,-0.0018441919278366,0.0340008123042412,0.0003490658425966,4.47021484375,0.0,0.574849847252001,0.9859979062367472,0.57667743029372,1.02100566161656
0.1,0.9790649792890022,-0.0004904342959226,-0.4543889085733389,-0.0018149907781825,0.0322840375615854,0.0003386975502422,0.0,0.0,0.619808444300572,1.05577235936142,0.621674912098001,1.08882650152778
0.2,0.9790923367286708,-0.0003803183651022,-0.455228381355401,-0.0017483139785659,0.0328705727915757,0.0003116550387691,0.0,0.0,0.619671240880233,1.02952063472782,0.621561114655908,1.06342256812506
0.3,0.9847633866215358,-0.0003883985602361,-0.453289803510229,-0.0017019925407124,0.0351748868843689,0.0002777045733534,0.0,0.0,0.6196831992039139,1.0295358901103,0.6215401033154511,1.0656904062521702
0.4,0.9847633866215358,-0.0003940913113515,-0.453289803510229,-0.0017993623414603,0.0351748868843689,0.0002543716724178,0.0,0.0,0.619702085364695,1.00336309170372,0.621620483649734,1.03967063809131
0.5,0.9847633866215358,-0.0004006324441509,-0.453289803510229,-0.0018750479299808,0.0351748868843689,0.0001956743279831,0.0,0.0,0.604733875709478,1.0121122178561,0.606717420524558,1.04847351620587
0.6,0.981705931773678,-0.0002387519853733,-0.45558657702619,-0.0018451842778143,0.0322840375615854,0.0001307713442402,3.8427734375,0.0,0.6046787050827751,1.01204701711732,0.606634464783315,1.04580940772636
0.7,0.981733289213346,7.88841847786007e-05,-0.456426049808251,-0.0017890892551388,0.0328705727915757,5.15477518502603e-05,5.8819580078125,0.0,0.634521617581086,1.03800184817618,0.636479267064669,1.0728724685589
0.8,0.981733289213346,0.0004075675753343,-0.456426049808251,-0.0017851504192963,0.0328705727915757,-1.89639709421474e-05,6.8231201171875,0.0,0.634495474111592,1.03773413656035,0.636340339306533,1.07334307036425
0.9,0.98434688425835,0.0003804155915414,-0.456784245479039,-0.0017196566774548,0.0322840375615854,-6.586239825758339e-05,6.8231201171875,0.0,0.649543612163037,1.0465465356439798,0.65132870858389,1.08134006006618
1.0,0.984243705575422,0.0004328153616168,-0.4534704916316479,-0.0018286768785246,0.0299688416746979,-6.103723442358149e-05,6.8231201171875,0.0,0.644578744242013,1.05531055473614,0.6464061415097719,1.08789873758455
1.1,0.981628113368634,0.0006986819293043,-0.453110605125522,-0.00183567478211,0.030554152923276,-5.63458099633908e-05,6.8231201171875,0.0,0.6445979097063941,1.05515488869813,0.6462798042957719,1.08884683057602
1.2,0.984243705575422,0.0009558963300633,-0.4534704916316479,-0.0018080268300292,0.0299688416746979,-0.0001076371574466,6.8231201171875,0.0,0.649648015715828,1.08124486535108,0.6511967361817951,1.11471923131868
1.3,0.984243705575422,0.0009630431411912,-0.4534704916316479,-0.0018897244858542,0.0299688416746979,-1.23618727674775e-05,6.8231201171875,0.0,0.654620466785175,1.09876215627174,0.6562536218283629,1.13215447484742
1.4,0.984374241698019,0.0009640618741259,-0.457623718261101,-0.0019694574761116,0.0328705727915757,-4.08703368501924e-05,6.8231201171875,0.0,0.6546571591810201,1.0988470304412,0.656337128380059,1.13512179076446
1.5,0.98434688425835,0.0010838403145226,-0.456784245479039,-0.0021326804784394,0.0322840375615854,-0.0001429935279222,6.8231201171875,0.0,0.629693232360924,1.20367353073617,0.631666576273836,1.23941741704801
1.6,0.98434688425835,0.0014462358135853,-0.456784245479039,-0.0022446787547719,0.0322840375615854,-0.0002071990077697,6.8231201171875,0.0,0.6247551462797161,1.2210849270360702,0.6267120769080899,1.2574761871683302
1.7,0.986961034875891,0.0017827961153538,-0.4571444179901671,-0.002309755447918,0.0316988946106391,-0.0003133192527921,6.8231201171875,0.0,0.624843681201289,1.22107618039136,0.62670864301009,1.25746502732167
1.8,0.9869878367430228,0.0022076720433704,-0.457981913931889,-0.002391597855764,0.0322840375615854,-0.0003007887590076,6.8231201171875,0.0,0.629894813921749,1.1861138479668898,0.631532797957155,1.2238657285669798
1.9,0.984374241698019,0.0024794263793366,-0.457623718261101,-0.0026359226641723,0.0328705727915757,-0.0004006364256051,6.8231201171875,0.0,0.629966061093599,1.18621493032876,0.631704711292098,1.22502636869041
2.0,0.9869878367430228,0.0027067065560293,-0.457981913931889,-0.0031688043255985,0.0322840375615854,-0.0004279628123921,6.8231201171875,0.0,0.629969277308271,1.18628092349879,0.632127888957264,1.2250934063123602
2.1,0.9869878367430228,0.0030333030123639,-0.457981913931889,-0.0036776750135963,0.0322840375615854,-0.0004529370761006,6.8231201171875,0.0,0.6249993663169521,1.18636716422947,0.627498174406535,1.22594910106744
2.2,0.9869878367430228,0.0032103338935352,-0.457981913931889,-0.004121276069979,0.0322840375615854,-0.0004595030102541,6.8231201171875,0.0,0.62500734060082,1.18642476276208,0.627848547446909,1.22647597421379
2.3,0.987015194182692,0.0033689440703166,-0.45882138671395,-0.0045273481409559,0.0328705727915757,-0.0004654842021702,6.8231201171875,0.0,0.6250187096591729,1.18647939477199,0.62817068185749,1.2275391548395
2.4,0.987015194182692,0.0036374902207419,-0.45882138671395,-0.0047213278164208,0.0328705727915757,-0.0005363004405797,6.8231201171875,0.0,0.665070000758937,1.19525023729687,0.6683287777786,1.23622265396969
2.5,0.9896840633954208,0.0040256702009493,-0.460860510926792,-0.0046814438087483,0.0334585048706673,-0.0005842782163156,6.8231201171875,0.0,0.6650953045434289,1.19521191833989,0.668174544739418,1.23734438023325
2.6,0.992325015880096,0.004380739401748,-0.462058179379642,-0.0046432793437464,0.0334585048706673,-0.0006442804093796,6.8231201171875,0.0,0.655127529980029,1.21264916896252,0.658139580132021,1.25534393265984
2.7,0.992325015880096,0.0045803707285005,-0.462058179379642,-0.0045875435050977,0.0334585048706673,-0.0007810378465215,6.8231201171875,0.0,0.645207184007019,1.22141896720433,0.648136980005506,1.2644612391171002
2.8,0.994938053973196,0.0047641594666976,-0.462414392391864,-0.0044946115335239,0.0328705722665485,-0.0008721205206867,6.8231201171875,0.0,0.645264427708765,1.22145284747747,0.6480308902673461,1.26411701800052
2.9,0.9950802164462008,0.0050135792805449,-0.4665553561456729,-0.0045725406292944,0.0357640113406557,-0.0009547055538815,6.8231201171875,0.0,0.6303100765291519,1.28256012538306,0.633447798580005,1.32844200723116
3.0,0.9946611411827628,0.0051417307365378,-0.4700461686465639,-0.0045944690956882,0.0328705730751373,-0.0010295583740474,6.8231201171875,0.0,0.630361924813424,1.28261837071969,0.633469638439699,1.3257690160900402
3.1,0.9946611411827628,0.0052457534051065,-0.4700461686465639,-0.0046671163551909,0.0328705730751373,-0.0010477680099793,6.8231201171875,0.0,0.630383490237864,1.28266361655605,0.6335197110454011,1.32596248159025
3.2,0.9946611411827628,0.0054632637392758,-0.4700461686465639,-0.0047937939311863,0.0328705730751373,-0.0009318651608699,6.8231201171875,0.0,0.6203419619451751,1.27395795282991,0.6234692899228621,1.3178255137536
3.3,0.9946611411827628,0.0056602739344605,-0.4700461686465639,-0.0048686805531045,0.0328705730751373,-0.000926248330886,6.8231201171875,0.0,0.620349715414088,1.26526696843939,0.623421311120442,1.30948588315471
3.4,0.9972747362209878,0.0059651171685479,-0.4704043643140349,-0.0049542422390035,0.032284037844893,-0.0009045948745077,6.8231201171875,0.0,0.620348597243923,1.26528228843058,0.6234045444088779,1.30940334333953
3.5,1.00021995896725,0.0061119979166671,-0.464809730048997,-0.0049771486763743,0.0328705727915757,-0.0009015628003255,6.8231201171875,0.0,0.5903586967384951,1.23919075417352,0.593191914906133,1.28485030519647
3.6,1.00021995896725,0.0061241106413804,-0.464809730048997,-0.0049337453572941,0.0328705727915757,-0.0010148691319116,6.8231201171875,0.0,0.590419533430497,1.2392470814124,0.593200909247426,1.28487398549878
3.7,1.00021995896725,0.0061350756204666,-0.464809730048997,-0.0048944547354685,0.0328705727915757,-0.0010013577309655,6.8231201171875,0.0,0.620419716966474,1.2391947373316898,0.6231511577173879,1.2841806193033505
3.8,1.00021995896725,0.0060214604966064,-0.464809730048997,-0.0048378921147804,0.0328705727915757,-0.0009891275124822,6.8231201171875,0.0,0.6054183216765681,1.27405597131363,0.608383514331552,1.31894530419477
3.9,0.9997876988260608,0.005934302334624,-0.467452480093305,-0.0045691229169427,0.029384926440162,-0.0011439520259245,6.8231201171875,0.0,0.605495930360353,1.27408522306591,0.608225389698492,1.3152290994235902
4.0,0.9997876988260608,0.006136796142477,-0.467452480093305,-0.0041361007172617,0.029384926440162,-0.0012840802791197,6.8231201171875,0.0,0.6105369067576031,1.25649100496496,0.61269469426651,1.29792797241586
4.1,0.999812510064117,0.0063178740024664,-0.468288280546242,-0.0037478875411005,0.0299688430965623,-0.0013943083938987,6.8231201171875,0.0,0.620576162349976,1.2912746484526298,0.622574205340432,1.33323545287755
4.2,1.00245346254225,0.0063358384561208,-0.469485948996128,-0.0035372024420915,0.0299688430965623,-0.0014940660602474,6.8231201171875,0.0,0.620635518039321,1.29130652855979,0.622414373156811,1.33319496704689
4.3,1.00245346254225,0.0064758877038867,-0.469485948996128,-0.0033673650383249,0.0299688430965623,-0.001484765860872,6.8231201171875,0.0,0.600640121239355,1.30003228290909,0.602273108278544,1.3424362636430502
4.4,1.00506960378234,0.0064808187327862,-0.46984781699308,-0.003228990067718,0.029384926440162,-0.0015593377244158,6.8231201171875,0.0,0.585686527505523,1.3000742258467,0.587175181905646,1.342121802643
4.5,1.0050944150204,0.0063337296762886,-0.470683617446017,-0.0033726913038202,0.0299688430965623,-0.0015272304388384,6.8231201171875,0.0,0.585663506253334,1.30007946120156,0.5873361700620611,1.34251889524661
4.6,1.0050944150204,0.0063261536632768,-0.470683617446017,-0.0035599983246169,0.0299688430965623,-0.00156457228593,6.8231201171875,0.0,0.5856797512757429,1.2913945429532,0.587475440689594,1.3339030831709902
4.7,1.0050944150204,0.0063192979386766,-0.470683617446017,-0.0037294971557674,0.0299688430965623,-0.0016481632778592,6.8231201171875,0.0,0.5857178383284001,1.29144391147342,0.5876810653344019,1.33398634721977
4.8,1.0050944150204,0.0064369249470592,-0.470683617446017,-0.0039435738178196,0.0299688430965623,-0.0015910038622122,6.8231201171875,0.0,0.5756867856059399,1.26533290754737,0.5776284285432479,1.30844546145612
4.9,1.0050944150204,0.0065676805791691,-0.470683617446017,-0.0040122836912543,0.0299688430965623,-0.0016720851774584,6.8231201171875,0.0,0.5507335444151801,1.25670190054659,0.552632284261516,1.3006556532305
5.0,1.0107837689059498,0.0067978100761267,-0.469600403860396,-0.004154899341113,0.0328705727915757,-0.0017454558669491,6.8231201171875,0.0,0.5507736777952851,1.25676526416985,0.552735451767173,1.3040522934138
5.1,1.0107837689059498,0.007017489417585,-0.469600403860396,-0.0040285909465567,0.0328705727915757,-0.0017952475668459,6.8231201171875,0.0,0.550793987693065,1.2741983054423998,0.552706143920374,1.32174540869212
5.2,1.00776072777767,0.0072250347145674,-0.472719067844439,-0.0040959365031809,0.0305541543464309,-0.0018403037524768,6.8231201171875,0.0,0.5508211225713651,1.27424885616136,0.5527345014908521,1.31983595221576
5.3,1.01037631997668,0.0074068418568964,-0.473078954345792,-0.0041273980697005,0.0299688430965623,-0.0018810746516178,6.8231201171875,0.0,0.5508457141677839,1.2742924459024698,0.5527336204352911,1.31959373011214
5.4,1.01040168025582,0.0074428995117767,-0.4739167362943259,-0.0041829840927014,0.0305541543464309,-0.0018017552514615,6.8231201171875,0.0,0.5608268804861961,1.28302459301045,0.5628276185171409,1.32866598075786
5.5,1.01040168025582,0.0074777613409876,-0.4739167362943259,-0.00422955103659,0.0305541543464309,-0.0018959992999241,6.8231201171875,0.0,0.5608752915679139,1.2830754466783,0.562908529458343,1.32876944036068
5.6,1.01304263273396,0.00775692340184,-0.4751144047442129,-0.0043134114312697,0.0305541543464309,-0.001914871186829,6.8231201171875,0.0,0.560888296765235,1.28310505775397,0.562923316792119,1.32929408436831
5.7,1.01304263273396,0.0080095320862081,-0.4751144047442129,-0.0043892951810384,0.0305541543464309,-0.0017991314167082,6.8231201171875,0.0,0.560836677909556,1.2568721273948302,0.5626360123722379,1.30360304684284
5.8,1.0156835852121,0.008238112791572,-0.476312073194102,-0.0044579609163086,0.0305541543464309,-0.001827217854543,6.8231201171875,0.0,0.5608528721718891,1.25689917752504,0.562648171038871,1.30403413707586
5.9,1.0156835852121,0.0085688506299712,-0.476312073194102,-0.0047385533567168,0.0305541543464309,-0.0018526326998416,6.8231201171875,0.0,0.5308662172289761,1.33542446210595,0.5335904874585851,1.38386527773365
6.0,1.01832453769024,0.0087198942099464,-0.477509741643989,-0.0050964586899417,0.0305541543464309,-0.0019088345312109,6.8231201171875,0.0,0.530887968665148,1.33542192751418,0.533934638055932,1.38429887272167
6.1,1.01820319002384,0.0088725173573079,-0.473340584232377,-0.0054344480089171,0.0276414975816441,-0.0018102699003616,6.8231201171875,0.0,0.530834944279498,1.33538333199809,0.534183857948185,1.3817799311761103
6.2,1.02096549016838,0.0092522850170391,-0.4787074100938761,-0.0055087423241917,0.0305541543464309,-0.0019867177636989,6.8231201171875,0.0,0.550922606119813,1.33548768686491,0.5542573943129971,1.3848097615117498
6.3,1.02094012988925,0.0096135451538641,-0.4778696281453409,-0.0055868450723389,0.0299688430965623,-0.0021961883713642,6.8231201171875,0.0,0.581002628768771,1.29191277935753,0.5838576531586529,1.34054161539647
6.4,1.02096549016838,0.0099342206093961,-0.4787074100938761,-0.0057081955000413,0.0305541543464309,-0.0022529147123094,6.8231201171875,0.0,0.581032327904791,1.29194348882302,0.583919412812541,1.34172448841504
6.5,1.02099140319008,0.0103477274136389,-0.479547179728382,-0.0059198144546617,0.0311408647894094,-0.0023208474101283,6.8231201171875,0.0,0.556065545876926,1.25719125577607,0.5586483536982719,1.30939324549754
6.6,1.02622203484553,0.010608234475359,-0.480264965045116,-0.0060327540808833,0.0299688430965623,-0.002382318091561,6.8231201171875,0.0,0.556096458244876,1.25722649007579,0.5587104677977299,1.30874391075698
6.7,1.02622203484553,0.0109614760221382,-0.480264965045116,-0.0060078903848701,0.0299688430965623,-0.0022719176061369,6.8231201171875,0.0,0.546046780258383,1.24845310981527,0.548429068850516,1.3010164097311
6.8,1.02622203484553,0.011157269149501,-0.480264965045116,-0.0059246896624391,0.0299688430965623,-0.0022550308274966,6.8231201171875,0.0,0.5610457547830611,1.2571256493266498,0.5633942005046241,1.30934000915338
