t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0,-4.13572582454899,0.0134082639197516,-0.759484054859347,-0.00211956638741279,-0.0415607913188494,0.00146956296371575,10,0,1.62495607002947,3.07223262638827,1.63847941855699,3.02994847043854,0.0134082639197516,-0.00211956638741279,0.0176278252786952,-0.0415607913188494,-0.0425793786271058,-0.0478212815828709,0.00314159277842547,1,1
0.1,-4.13308487243453,0.0134082639197736,-0.760681723144306,-0.00211956638742168,-0.0415607913188494,0.00157830947476598,10,-0.0195825942073764,1.46489762479955,3.07229517132967,1.47842094625897,3.02993212955923,0.0134082639219731,-0.0021195663883108,0.0183259563137026,-0.0415607913188494,-0.0425793786271058,-0.0478212815828709,0.00209439505557982,1,1
0.2,-4.12749608503616,0.0133577747636314,-0.754728746996066,-0.00226879021701372,-0.0420616018554354,0.00167944955950352,10,-0.0391651884147528,1.53484355379661,3.07226807068517,1.54837567201255,3.02933917789984,0.0107675028450059,-0.0101045357849154,0.0188495566705528,-0.0420616018554354,-0.0404714262967218,-0.0323291648835593,0.00314159277842547,1,1
0.3,-4.12752606162893,0.0132822751265589,-0.755445280483592,-0.00247950834753843,-0.0415607916145551,0.00177156189763159,10,-0.0489564855184409,1.5347821704433,3.07230104009792,1.54831030324263,3.02972873811246,0.0107626206205127,-0.00939276675825758,0.0190240894293047,-0.0415607916145551,-0.0404714262967218,-0.0349354323303148,0.00296705975959928,1,1
0.4,-4.12752606162893,0.0132870533988012,-0.755445280483592,-0.00249303931928099,-0.0415607916145551,0.00185330743719652,10,-0.0685390797258173,1.35983842950508,3.15950672109734,1.37318151430774,3.1159423408435,0.0134106294914587,-0.00284297848829436,0.0190240894293047,-0.0415607916145551,-0.0400508767639114,-0.0323291648835593,0.00296705975959928,1,1
0.5,-4.12752606162893,0.0132926263552552,-0.755445280483592,-0.00250882065455804,-0.0415607916145551,0.00192346099772445,10,-0.0783303768295055,1.35984169116927,3.15952908745285,1.37318565907109,3.11595351189472,0.0134106294914587,-0.00284297848829436,0.0193731549468084,-0.0415607916145551,-0.0375275559867509,-0.0170337416801323,0.00157079638921273,1,1
0.6,-4.12485513291952,0.0132999189212241,-0.755926415282014,-0.00251928355554116,-0.0420616018554354,0.00198087731331025,10,-0.0881216739331937,1.2897853231786,3.22037265902294,1.30294017581235,3.17556146966043,0.013409502921266,-0.0028300116272348,0.0195476877055603,-0.0420616018554354,-0.0375275559867509,-0.0143152926586299,0.00244346096319503,1,1
0.7,-4.1250581566207,0.0132978888623042,-0.760961220308762,-0.00237398915558852,-0.0385428174056452,0.00202456347579257,10,-0.10770426814057,1.13504113447268,3.31685870005611,1.14783353477416,3.27422638789274,0.0134090598361375,0.000713084445921376,0.0197222204643121,-0.0385428174056452,-0.0371039527030235,-0.0296897512645347,0.00191986216679079,1,1
0.8,-4.1250581566207,0.0134773062250656,-0.760961220308762,-0.00219960905056117,-0.0385428174056452,0.00205367130715952,10,-0.117495565244258,1.13503166230974,3.31687362287039,1.1480420622908,3.27436217685838,0.0160936506535738,0.000343279827131319,0.019896753223064,-0.0385428174056452,-0.0371039527030235,-0.0296897512645347,0.00296705975959928,1,1
0.9,-4.12241720450405,0.0136582726214548,-0.762158888594712,-0.00172527882229988,-0.0385428174056452,0.00206755022867783,10,-0.127286862347946,1.16493870144225,3.29077993811365,1.17840271240165,3.24901682954799,0.0160980025005556,0.00466948646860575,0.0202458187405677,-0.0385428174056452,-0.0375275559867509,-0.0323291648835593,0.00331612553717733,1,1
