t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0,-3.81954217109209,-0.0025707010834719,-1.00236852374754,-0.00867479764090454,-0.0531031628001275,-0.0033302290033111,10,0,2.29159988097877,1.81490118738021,2.29940078231456,1.75980137995816,-0.0025707010834719,-0.00867479764090454,-0.0389208426523687,-0.0531031628001275,-0.0992658534828117,-0.329254324746061,-0.0113446397218442,1,1
0.1,-3.82249996649263,-0.00254595887121275,-1.01210011644955,-0.00860681696641069,-0.0561344271784343,-0.00340704718894182,10,0.0412595835171459,2.25162873534452,1.84104516927861,2.25925803898115,1.78280505246899,-0.00270247517774071,-0.00103348869172237,-0.0422369692298433,-0.0561344271784343,-0.104070290347379,-0.344727959771089,-0.0111701069630924,1,1
0.2,-3.82252616112697,-0.00252596584651676,-1.01538813378891,-0.00850133162672643,-0.0591728292169791,-0.0034526738983541,10,0.0928340629135784,2.206642006783,1.84978203768465,2.21414164148369,1.78845011662327,-0.00283598345094346,-0.0028141147951498,-0.0432841657823545,-0.0591728292169791,-0.107009195931054,-0.345262270361644,-0.0109955742043405,1,1
0.3,-3.82252616112697,-0.00245740435357783,-1.01538813378891,-0.00834797697238032,-0.0591728292169791,-0.00346555806906268,10,0.134093646430724,2.25166303361881,1.82367067794087,2.25915471628482,1.76251501675231,-0.000134283605036905,-0.00315174561676943,-0.0445058950936176,-0.0591728292169791,-0.107009195931054,-0.345262270361644,-0.00942477833527641,1,1
0.4,-3.81984449800752,-0.00246221353683365,-1.01590137872527,-0.00826466354566224,-0.0596516232586686,-0.00344437579774594,10,0.17535322994787,2.25165176895793,1.82367212960693,2.25906254014285,1.76204445116845,-0.00268996610320476,-0.00607960011187045,-0.0453785588873769,-0.0596516232586686,-0.107359347534756,-0.345262270361644,-0.00785398142591502,1,1
0.5,-3.82521799207588,-0.00213624212921972,-1.01228597142872,-0.00832038797021771,-0.0551667816081658,-0.00338850350390656,10,0.20629791758573,2.37649659677424,1.78004517135866,2.38434972368152,1.72324490216082,0.0055502671395514,-0.00973588914856502,-0.0460766940835736,-0.0551667816081658,-0.103361353992408,-0.344727959771089,-0.00628318555685094,1,1
0.6,-3.82521064322173,-0.00175032293633417,-1.00969697654768,-0.00865824865208171,-0.0516402554201136,-0.00329756913484746,10,0.237242605223589,2.60106972872901,1.93706599361761,2.60879152449641,1.88354739526249,0.00578629694381994,-0.0149279841042938,-0.0464257596010773,-0.0516402554201136,-0.100414885471032,-0.344727959771089,-0.00104719752778991,1,1
0.7,-3.82788764763606,-0.00115548877527259,-1.00920016270269,-0.00908626695148391,-0.0511501848184672,-0.00317171390216358,10,0.257872396982162,2.60081971796776,1.93710242139961,2.6093391288386,1.88419982158402,0.00847285315486444,-0.0159791619389162,-0.046774825118581,-0.0511501848184672,-0.100056081116235,-0.344727959771089,-0.000698131685193272,1,1
0.8,-3.82521064322173,-0.0005326101473984,-1.00969697654768,-0.00952969609517842,-0.0516402554201136,-0.00301153760324505,10,0.268187292861449,2.59049991958046,1.81487639106734,2.6002528168931,1.76207646418993,0.00848554889745141,-0.0159877369800367,-0.0469493578773329,-0.0516402554201136,-0.100414885471032,-0.344727959771089,-0.00314159277842547,1,1
0.9,-3.82521064322173,8.97947929862084e-05,-1.00969697654768,-0.0100232228052036,-0.0516402554201136,-0.00281804341193693,10,0.288817084620022,2.59027977401811,1.81487802886823,2.6007778830781,1.76227091901291,0.00848085501330837,-0.0166767887965012,-0.0471238906360847,-0.0516402554201136,-0.100056081116235,-0.344186524530388,-0.00191986216679079,1,1
1,-3.8225696911245,0.000299416225031532,-1.01089464482483,-0.0101921750113746,-0.0516402554201136,-0.00259266061450985,10,0.299131980499308,2.48513548312596,1.78873496458119,2.49587442492054,1.7362736618093,0.00295108007068077,-0.0123293823206422,-0.0472984233948366,-0.0516402554201136,-0.100414885471032,-0.344727959771089,-0.00209439505557982,1,1
1.1,-3.82525616877142,0.000725796200431067,-1.0129803550312,-0.00991624073967044,-0.0546811445406699,-0.00233724603583661,10,0.319761772257881,2.67032221205681,1.61437422321839,2.68106909991907,1.55981129938389,0.00547455956983091,-0.00661366544506982,-0.0474729561535885,-0.0546811445406699,-0.10300575377417,-0.344727959771089,-0.00174532927800176,1,1
1.2,-3.8255236030121,0.00106555508464168,-1.01802960806657,-0.00952487210466374,-0.0511501857111052,-0.00205404501781898,10,0.330076668137168,2.67009868616732,1.61436544223969,2.68055343571307,1.56348024576581,0.00538019841291939,-0.00499042648829012,-0.0474729561535885,-0.0511501857111052,-0.100056081116235,-0.344727955033959,-0.00174532927800176,1,1
1.3,-3.82284659859828,0.00153698838172625,-1.01852642191246,-0.00937323027468128,-0.0516402563118101,-0.00174550421206078,10,0.340391564016454,2.47466896414524,1.44853595518757,2.48470686568644,1.39807815922218,0.0067279027345677,-0.00769263686423673,-0.0476474889123403,-0.0516402563118101,-0.100056081116235,-0.344186519761886,-0.00139626337038654,1,1
1.4,-3.82289212263315,0.00189577769278653,-1.02180979977475,-0.00934848475040066,-0.0546811457324277,-0.0014144695196196,10,0.350706459895741,2.35985507969867,1.25652612904723,2.36897871660954,1.20401993682769,0.00546647071087704,-0.00913196457946511,-0.0476474889123403,-0.0546811457324277,-0.103005754027936,-0.344727955033959,0.000174532921298318,1,1
1.5,-3.82021299384374,0.00256689602363418,-1.02231308444942,-0.00970548118907572,-0.0551667827986615,-0.00106396235446553,10,0.361021355775027,2.35969293678911,1.25648024952469,2.36894374484195,1.20383029941736,0.00960802883002327,-0.0134862050941844,-0.0476474889123403,-0.0551667827986615,-0.103361354245935,-0.344727955033959,0.000349065842596636,1,1
1.6,-3.82020260210469,0.00311579720313838,-1.02490373379274,-0.010269923209998,-0.0586928380303349,-0.000697362104532762,10,0.361021355775027,2.22457804742549,1.24775267082903,2.23407826619832,1.19207710932896,0.00845041864491439,-0.016214587831628,-0.0476474889123403,-0.0586928380303349,-0.106306655749507,-0.344727955033959,0.00157079638921273,1,1
1.7,-3.82024285673063,0.00382789837934896,-1.02559162477495,-0.0108328399031664,-0.0582116454252291,-0.000318090045430331,10,0.371336251654314,2.09446778809951,1.20403113862364,2.10390283297798,1.14964012106619,0.0111452380203369,-0.0165620478646359,-0.0474729561535885,-0.0582116454252291,-0.105954263340694,-0.344727955033959,0.00244346096319503,1,1
1.8,-3.81756165000983,0.00449424560265517,-1.0261014020688,-0.0113796270215177,-0.0586928380303349,7.03344706564227e-05,10,0.371336251654314,2.09433289064606,1.20399961021497,2.10399513259568,1.14951660845847,0.0111557669047985,-0.0169075641443378,-0.0472984233948366,-0.0586928380303349,-0.103361352724773,-0.327967135977768,0.00209439505557982,1,1
