t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
0,-5.72561013317714,0.0100405248135696,-0.663649455924719,-0.00133271567414946,0.00460507209957384,-0.00166976244009482,8,0,1.12067365619999,2.21639744575394,1.12780241421839,2.22740251628985,0.0100405248135696,-0.00133271567414946,0.012042771797149,0.00460507209957384,0.00613709295539766,0.0134823947158826,-0.00139626337038654,1,1,0.00117455738832734,0.0130483042701624,0.0131010621472159
0.1,-5.72297266026892,0.0100413737444428,-0.66404254532591,-0.00132728004594172,0.00404321009970654,-0.00182201508831417,8,-0.00979129710368819,1.12073559409688,2.21634998520212,1.127860204873,2.22679666577709,0.0100515450904244,-0.00134787716680925,0.0118682390383971,0.00404321009970654,0.00613709295539766,0.0162477540663486,-0.00191986216679079,1,1,0.00116834927142052,0.0137987559417413,0.0138481300383759
0.2,-5.72352439193778,0.0100112007225102,-0.667232389944173,-0.0011728338120784,-0.00438817787943457,-0.00197049041983126,8,-0.00979129710368819,0.89082740231662,2.12037335228951,0.897099822441494,2.12483011162331,0.00795066040931593,0.00233138090057037,0.00855211350121978,-0.00438817787943457,-0.00221397658713696,0.00804767710136889,-0.00261799398202122,1,1,-0.00211363727556988,-0.00431186252584796,0.00480204341655617
0.3,-5.72087974541498,0.00995272982246024,-0.66763805837105,-0.00108957951730758,-0.00494125640713095,-0.00211384226438592,8,-0.00979129710368819,0.89088560599555,2.1203199386012,0.897062308739221,2.1242263912294,0.00794958877555202,0.00154376877036474,0.0082030474635674,-0.00494125640713095,-0.000196140186381699,0.0220806404175942,-0.00331612553717733,1,1,-0.00210917868058316,-0.00331330591331006,0.0039276749842371
0.4,-5.71823879337415,0.00977962418100184,-0.66883572662262,-0.000947447882352963,-0.00494125640713095,-0.00225091103693525,8,-0.00979129710368819,0.890927007598527,2.12024132745679,0.896912041596376,2.12409948342527,0.0053027510135741,0.0027283728327325,0.00785398142591502,-0.00494125640713095,-0.000196140186381699,0.0220806404175942,-0.00366519131475539,1,1,-0.00210917868058316,-0.00281344371981829,0.00351626225859384
0.5,-5.71823879337415,0.00957786449751564,-0.66883572662262,-0.000746328808071472,-0.00494125640713095,-0.00238052132303093,8,0,0.660790470464348,2.32050029058501,0.667982778556991,2.32541189322025,0.0053057558587058,0.00351221541553786,0.00733038262951078,-0.00494125640713095,0.000264562363100351,0.0248451645623813,-0.00436332312998582,1,1,-0.00210917868058316,-0.0018137189604083,0.00278176403995218
0.6,-5.71823879337415,0.00949299257045968,-0.66883572662262,-0.000585807156578247,-0.00494125640713095,-0.00250168492768795,8,0,0.660821668071283,2.32040098270463,0.667852347459276,2.32540976250331,0.0079525936178131,0.00232761065322625,0.00698131711200705,-0.00494125640713095,0.000264562363100351,0.0248451645623813,-0.00418879011115963,1,1,-0.00210917868058316,-0.00206365024336741,0.0029508112500763
0.7,-5.71821704393026,0.00940400998311418,-0.665311726418164,-0.000598435272841179,-0.00740219789439345,-0.00261361582176336,8,0.0103148958792865,1.15611295828217,1.99799230999827,1.16064696470695,1.9978515263583,0.00795117768924599,-0.00117689019989984,0.00663225107435467,-0.00740219789439345,0.000726202199255566,0.0387514523693511,-0.00331612553717733,1,1,-0.00208933220920646,-0.00331847206073405,0.00392142396309045
0.8,-5.71821704393026,0.00929774951702233,-0.665311726418164,-0.000798643552079991,-0.00740219789439345,-0.00271558780377985,8,0.0103148958792865,1.15614241631687,1.99795256195678,1.16083013351219,1.99767682923975,0.00774821175684587,-0.00371817044661021,0.00628318555685094,-0.00740219789439345,0.000726202199255566,0.0387514523693511,-0.00244346096319503,1,1,-0.00208933220920646,-0.0045681277306767,0.00502325592063604
0.9,-5.71821704393026,0.00919074960743698,-0.665311726418164,-0.00100024503722944,-0.00740219789439345,-0.0028070077378372,8,0.0103148958792865,1.15616797793922,1.99791807179695,1.16100929214717,1.99750237341109,0.00774821175684587,-0.00371817044661021,0.00593411951919856,-0.00740219789439345,0.000726202199255566,0.0387514523693511,-0.00296705975959928,1,1,-0.00208933220920646,-0.00381833425422582,0.00435258377948338
1,-5.71556357759645,0.00917817152684472,-0.664935920290389,-0.00106202927730955,-0.00850102839340861,-0.00288748610052559,8,0.020629791758573,1.07589263281986,2.32019523105576,1.08307400658624,2.31733610355221,0.00900522847083932,-0.00197134462872983,0.00575958676044669,-0.00850102839340861,0.000264561950781284,0.0416081909470634,-0.00349065855600352,1,1,0.0134571834425638,0.00843452964434884,0.0158819733197173
1.1,-5.71291574760171,0.0090640042081924,-0.665349771077593,-0.00111271494574642,-0.00904840803754081,-0.00295683827127271,8,0.020629791758573,1.07592429757889,2.32017561773245,1.08305735973821,2.31665348689328,0.00768584533365971,-0.0017818107028634,0.00541052072279431,-0.00904840803754081,-0.00313044017422048,0.0248451590815877,-0.00261799398202122,1,1,0.0134553006812793,0.00719223964758131,0.0152569140907287
1.2,-5.71556357759645,0.00908014593095034,-0.664935920290389,-0.00105915597133215,-0.00850102839340861,-0.00301502851494609,8,0.020629791758573,1.07595420879586,2.32016141691337,1.08305011279477,2.31722546740185,0.00927300609535187,-0.000385438194001216,0.00541052072279431,-0.00850102839340861,-0.00267267490878464,0.0248451590815877,-0.00261799398202122,1,1,0.0134571834425638,0.00718487397440619,0.0152551040715858
1.3,-5.71292262556158,0.0090962264097694,-0.666133589243612,-0.00100406912956477,-0.00850102790340856,-0.00306211831894578,8,0.020629791758573,1.18098619802147,2.36401303280873,1.18830032215631,2.36035560729484,0.00927505792001322,-0.000391446601566602,0.00488692192639007,-0.00850102790340856,-0.00313044017422048,0.0220806325033311,-0.00401425735240777,1,1,0.0134571834442474,0.0091843231142057,0.0162925620243797
1.4,-5.71292262556158,0.00899970999339975,-0.666133589243612,-0.000720149285996295,-0.00850102790340856,-0.00309843854898681,8,0.0309446876378595,1.18097298736829,2.36398117058594,1.18804636127557,2.3604618336205,0.00795630317675849,0.00234921353643266,0.00453785588873769,-0.00850102790340856,-0.00313044017422048,0.0220806325033311,-0.00418879011115963,1,1,0.0134571834442474,0.00943425402473837,0.0164347478001769
1.5,-5.71291574760171,0.00902452913364836,-0.665349771077593,-0.000467121846378098,-0.00904840803754081,-0.00312434197260034,8,0.0309446876378595,1.18097140965531,2.36396173537499,1.18789701431805,2.36007628755094,0.00928254638475653,0.0021535932832705,0.00401425735240777,-0.00904840803754081,-0.00313044017422048,0.0248451590815877,-0.00506145468514193,1,1,0.0134553006812793,0.0106912753744502,0.0171857058498032
1.6,-5.71027479556721,0.00916406315889938,-0.666547440029084,-0.000254199273536857,-0.00904840754874958,-0.00314048853494039,8,0.0412595835171459,1.25616213320569,2.18086627239476,1.26176698015245,2.17778747433706,0.0106102808114168,0.00195266309414738,0.00366519131475539,-0.00904840754874958,-0.00358727544426363,0.0220806325033311,-0.00401425735240777,1,1,0.0134553006829624,0.00919168878739801,0.0162951606077788
1.7,-5.71027479556721,0.00929341686160635,-0.666547440029084,-0.000248942222539965,-0.00904840754874958,-0.00314752017783531,8,0.0515744793964324,1.25617511745407,2.18087511764082,1.26183923515271,2.17787064950186,0.0106134555724674,-0.000195294660269652,0.00314159277842547,-0.00904840754874958,-0.00313044017422048,0.0248451565956997,-0.00331612553717733,1,1,0.0134553006829624,0.00819196402798803,0.0157528851676376
1.8,-5.71049656682663,0.00941337834076071,-0.669087148274243,-0.000245555568746335,-0.0126045342867631,-0.00314632777519876,8,0.0515744793964324,1.40090353825447,2.38145295228554,1.40803770835391,2.3734105441334,0.0106137688532808,-0.00054444082058901,0.00279252674077309,-0.0126045342867631,-0.00606531142968092,0.0248451565956997,-0.00139626337038654,1,1,0.0134429709181966,0.00549054828696895,0.014521005047827
1.9,-5.71049656682663,0.0093938078693658,-0.669087148274243,-0.000406062254851041,-0.0126045342867631,-0.00313774314281318,8,0.0515744793964324,1.400896522235,2.38145816183161,1.40812708209771,2.37332080883016,0.00919866171015332,-0.00200654814449667,0.00261799398202122,-0.0126045342867631,-0.00606531142968092,0.0248451565956997,-0.00244346096319503,1,1,0.0134429709181966,0.00699013523987071,0.0151517476806856
2,-5.70763384352638,0.00937393581603939,-0.667745108280652,-0.00065868080960692,-0.00904840754874958,-0.00312284352435603,8,0.0515744793964324,1.40087520565536,2.38146068829507,1.40827491952247,2.37674107471675,0.00919232975141442,-0.0028260085937766,0.00244346096319503,-0.00904840754874958,-0.00313044017422048,0.0248451565956997,-0.000872664639000881,1,1,0.0134553006829624,0.00469292802179935,0.0142502171873525
2.1,-5.70763384352638,0.0093574021507146,-0.667745108280652,-0.000859605191386233,-0.00904840754874958,-0.00310257871702553,8,0.0515744793964324,1.4008573119388,2.3814660716165,1.40838866752498,2.3766343657474,0.00919507641997403,-0.00283225895298235,0.00244346096319503,-0.00904840754874958,-0.00313044017422048,0.0248451565956997,-0.000872664639000881,1,1,0.00731231897477095,0.00961546569489166,0.0120800326704208
2.2,-5.70498560304299,0.009466084727045,-0.668160896754969,-0.00105585073286913,-0.00959443670834248,-0.00307810685054324,8,0.0412595835171459,1.35116241040758,2.17226907070227,1.35752924918922,2.16808610682993,0.010522460909781,-0.00302145159699654,0.00226892794436884,-0.00959443670834248,-0.00358727544426363,0.0248451565956997,-0.000174532921298318,1,1,0.00730774990875551,0.00861973256720359,0.0113005751295687
2.3,-5.70233695517274,0.00957373499183292,-0.6685786164385,-0.00107931209558521,-0.0101391200494814,-0.00305050328792641,8,0.0412595835171459,1.35116181906985,2.17228426945833,1.35759840324972,2.16760230619746,0.0106141141865482,-0.00135736631736572,0.00209439505557982,-0.0101391200494814,-0.00651920407683559,0.0107492027506264,-0.00244346096319503,1,1,0.0073031899335453,0.0118728166910633,0.0139391663805634
2.4,-5.70228682102054,0.00866305087910365,-0.664272741201785,-0.00120406742670884,-0.0131462211040818,-0.00302071373491142,8,0.0412595835171459,1.36604291062682,2.10248803585709,1.37173322247479,2.09456285192962,-0.000182451537688398,-0.00269027092909768,0.00191986216679079,-0.0131462211040818,-0.00651920407683559,0.0248451620764925,-0.00244346096319503,1,1,0.00727797614695202,0.0118947402275329,0.0139446685825118
2.5,-5.69963548794602,0.00732637163477055,-0.664696698619892,-0.00142091203794881,-0.0136865706026497,-0.00298988514104451,8,0.0412595835171459,1.36532153855995,2.10190815910745,1.37122350384928,2.09308918133008,-0.00557700339169593,-0.00355833083099805,0.00157079638921273,-0.0136865706026497,-0.00651920407683559,0.0276416452938431,-0.00314159277842547,1,1,0.00727343847015405,0.0128983964118344,0.0148078201358586
2.6,-5.69698376394734,0.00598750548704109,-0.665122569974809,-0.00160101610124736,-0.0142255874143571,-0.0029589808038971,8,0.0515744793964324,1.36441680340456,2.10135164732391,1.37068221379908,2.09162860918133,-0.00690485670826708,-0.00337231128219536,0.00104719752778991,-0.0142255874143571,-0.00651920407683559,0.0304706005188737,-0.00541052072279431,1,1,0.00726890986898875,0.0161514205133838,0.0177117315721427
2.7,-5.69699453590518,0.00464588634603215,-0.665894366871462,-0.0015819552727158,-0.0136865706026497,-0.00292896854552261,8,0.0618893752757189,1.21943038738177,1.75123419601949,1.2237118771025,1.74378787248382,-0.00823012735562718,-0.00136791166333825,0.000523598763894954,-0.0136865706026497,-0.00651920407683559,0.0276416452938431,-0.00453785588873769,1,1,0.00727343847015405,0.0148978451858015,0.0165785614080121
