t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method
0,-3.68835387741383,0.00833270238845422,6.67843322498526,-0.0037665487582638,0.028810821942107,0.000724474424761405,10,0,2.43976940366096,2.44357634924334,2.44857524556222,2.4733958387871,0.00833270238845422,-0.0037665487582638,0.0183259563137026,0.028810821942107,0.00707271905854046,-0.104293753468969,0.00226892794436884,1,1
0.1,-3.68550367634755,0.00828937008064746,6.67052163822355,-0.00373479907090495,0.0335015929776403,0.000749199294362768,10,-0.0195825942073764,2.13974483177426,2.47850659070009,2.14860464112821,2.5130161591191,0.00573210194706641,0.00334469140843242,0.0190240894293047,0.0335015929776403,0.00707271905854046,-0.126226699918017,0.00174532927800176,1,1
0.2,-3.68519803703513,0.00827756290333824,6.6773036156438,-0.00374208689390506,0.0340953682672509,0.000767982052405031,10,-0.0391651884147528,2.13973955821733,2.47850996851918,2.1485941296328,2.51360718392803,0.00779577357004114,-0.00386099849300545,0.0193731549468084,0.0340953682672509,0.0100137434604075,-0.110640268742155,0.00209439505557982,1,1
0.3,-3.68522676997312,0.00826598138677018,6.67815341705387,-0.00376496308418745,0.0335015924057938,0.000780264573072463,10,-0.0489564855184409,1.9197328205526,2.53958843336136,1.92870626722896,2.57391068682916,0.0077983172032859,-0.00470665585411641,0.0195476877055603,0.0335015924057938,0.0100137434604075,-0.108551844959214,0.00244346096319503,1,1
0.4,-3.68519803703513,0.0083430988941066,6.6773036156438,-0.00375794262391011,0.0340953682672509,0.000785814023588936,10,-0.0587477826221291,1.77975139950085,2.5658023937436,1.78882517361637,2.60067775054031,0.0103953721022131,-0.00344946129183545,0.0197222204643121,0.0340953682672509,0.0100137434604075,-0.110640268742155,0.00104719752778991,1,1
0.5,-3.68519803703513,0.00843565101300363,6.6773036156438,-0.0037440309279376,0.0340953682672509,0.000784205682920534,10,-0.0685390797258173,1.77975073523273,2.56580229840912,1.7888957125366,2.60071250812623,0.0103953721022131,-0.00344946129183545,0.019896753223064,0.0340953682672509,0.010486062577497,-0.108551844959214,0.00104719752778991,1,1
0.6,-3.68258581683982,0.00840447488208586,6.67695574830687,-0.00370085352568508,0.0335015924057938,0.000775289663951175,10,-0.0783303768295055,1.44471252215334,2.46982049159516,1.45362464473293,2.50493288812535,0.00779831599524014,-0.0030081188565714,0.0200712859818159,0.0335015924057938,0.0124796957962479,-0.0930350002816278,0.00244346096319503,1,1
0.7,-3.67994486370652,0.00836907942015098,6.67575807955987,-0.00385498662150788,0.0335015924057938,0.000758920733058273,10,-0.0979129710368819,1.44470031362184,2.46981082897863,1.45369786101537,2.50482764429717,0.00780020504971552,-0.00633220723274834,0.0202458187405677,0.0335015924057938,0.0120063824898,-0.0952106191484943,0.00104719752778991,1,1
0.8,-3.67994486370652,0.00813147245524048,6.67575807955987,-0.00420704280595684,0.0335015924057938,0.000735012273410487,10,-0.10770426814057,1.35457230085119,2.38270629766019,1.36354477148534,2.41810976508379,0.00466658115793087,-0.00934088393776341,0.0204203514993196,0.0335015924057938,0.00954238061734336,-0.110640268742155,0.00174532927800176,1,1
0.9,-3.67991613076854,0.0080697248879576,6.6749082781498,-0.00430732794042282,0.0340953682672509,0.000703629331852253,10,-0.117495565244258,1.24957674694497,2.33895066788127,1.25845483364648,2.37532332152319,0.00727096143300286,-0.00559425619952339,0.0204203514993196,0.0340953682672509,0.0100137434604075,-0.110640268742155,0.000349065842596636,1,1
