t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
0,-4.57991712458647,-0.0135189884726172,6.82148225350011,0.00123779582939014,0.0270586473833141,-0.00043029880912362,10,0,0.905221987860341,2.94948695658658,0.891716408261548,2.97501360919137,-0.0135189884726172,0.00123779582939014,-0.00750491590841129,0.0270586473833141,0.0271556657738639,0.0276413385898431,-0.00261799398202122,1,1,-0.00379888622634863,0.0199769133027769,0.0203349109087649
0.1,-4.58253526043781,-0.0134924522231824,6.82184586094756,0.00124135750338452,0.0276413103309732,-0.000431272892890109,10,0.0103148958792865,0.970077138066484,2.82720326747144,0.956866801734505,2.85171786712145,-0.010911178534477,0.000809844591452729,-0.00767944866716316,0.0276413103309732,0.0276413150407844,0.0276413385898431,-0.000523598763894954,1,1,-0.0114038707156588,-0.014999433715363,0.0188422737237582
0.2,-4.58253526043781,-0.013279968472446,6.82184586094756,0.00130729267736795,0.0276413103309732,-0.000427889826328239,10,0.0103148958792865,0.97011976045712,2.82721497497073,0.957047366689237,2.85185455070129,-0.00260292428121242,0.00462045316111267,-0.00767944866716316,0.0276413103309732,0.0276413150407844,0.0276413385898431,-0.00139626337038654,1,1,-0.0114038707156588,-0.0137497779988671,0.0178635008415929
0.3,-4.58255807768584,-0.0126618446404519,6.82267992223173,0.00144379871388742,0.0270586473833141,-0.000420068543725924,10,0.020629791758573,0.960618016338597,2.80989193660412,0.947633560649443,2.83391193705782,0.0083082443598175,0.00633132702132375,-0.00785398142591502,0.0270586473833141,0.0276413150407844,0.0305756989347106,-0.000698131685193272,1,1,-0.0113946922892814,-0.0147561445112132,0.0186435729730976
0.4,-4.58255807768584,-0.0117841597109859,6.82267992223173,0.00154745055687824,0.0270586473833141,-0.000407792417008336,10,0.020629791758573,0.961400595256489,2.81005480500468,0.948426196976583,2.83432579921957,0.010914604333201,0.00422810354271151,-0.00802851470481554,0.0270586473833141,0.0276413150407844,0.0305756989347106,-0.00104719752778991,1,1,-0.0113946922892814,-0.0142562822246148,0.0182504957531371
0.5,-4.58779380696616,-0.0102663642519981,6.82340515108311,0.00168153973280829,0.028225370119795,-0.000391162821068851,10,0.0309446876378595,0.988269504144001,2.8277417440276,0.97477775055546,2.8538536725762,0.0218334074026399,0.00422967750981334,-0.00802851470481554,0.028225370119795,0.0281279343359679,0.0276413385898431,-0.000349065842596636,1,1,-0.011413067260339,-0.0152427016304849,0.0190420077010017
0.6,-4.58779380696616,-0.00859000604922971,6.82340515108311,0.00198974596790176,0.028225370119795,-0.000370337022055521,10,0.0309446876378595,1.0203586533111,2.81035285660925,1.00629105802761,2.83712435071969,0.0218353714504744,0.00758359281697936,-0.0082030474635674,0.028225370119795,0.0281279343359679,0.0276413385898431,-0.000872664639000881,1,1,-0.011413067260339,-0.014492908154034,0.0184472895312641
0.7,-4.59344329703199,-0.00602085859355804,6.82151956644543,0.0020335618034932,0.0258845285251519,-0.000345459872474095,10,0.0412595835171459,1.02409516633361,2.80987532766689,1.00870135068591,2.83566837216267,0.035344850611681,0.00306102779565783,-0.0082030474635674,0.0258845285251519,0.026178263751272,0.0276413385898431,-0.00174532927800176,1,1,-0.0113761851764084,-0.0132699254181718,0.0174788017258557
0.8,-4.59344329703199,-0.00299989289946944,6.82151956644543,0.00215829172855879,0.0258845285251519,-0.000316737722953866,10,0.0412595835171459,0.992919460838846,2.78872173791939,0.976498453732109,2.8192777135441,0.0410531833513104,0.00397715942057552,-0.00837758022231927,0.0258845285251519,0.026178263751272,0.0276413385898431,-0.00122173048159752,1,1,-0.0113761851764084,-0.0140197188946227,0.0180546422576625
0.9,-4.59344329703199,4.24178079944371e-05,6.82151956644543,0.0022257356815323,0.0258845285251519,-0.000284494280366039,10,0.0515744793964324,0.985513857028954,2.77655282515468,0.97932417351908,2.82041980519674,0.0410578575946476,0.00313499303824214,-0.00837758022231927,0.0258845285251519,0.026178263751272,0.0276413385898431,-0.00122173048159752,1,1,-0.0113761851764084,-0.0140197188946227,0.0180546422576625
