t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,1.87058742156027,-0.0226490990658321,1.61184960927459,-0.0032398191744786,0.0629856500023436,-0.0044891828190259,0.0,0.0,1.17482286787616,5.18235174142872,1.19033955804965,5.2568371307323
0.1,1.85586207019516,-0.022425888140285,1.6104402889468,-0.0037495450165485,0.0408776936669966,-0.0048575737343252,0.0,0.0,1.24795880957747,4.97942275292776,1.26000262213952,5.0335327648892
0.2,1.85587708545146,-0.022138996901868,1.61007089690634,-0.0037726543078234,0.0403747044252174,-0.005209729582816,0.0,0.0,1.24783090775149,4.97940747354088,1.25972971452295,5.03284421244281
0.3,1.85330622984838,-0.0217193209015704,1.60947930775305,-0.003801645582225,0.0379384722021949,-0.0055420247412673,0.0,0.0,1.24783758054285,4.97933115457037,1.25942443817768,5.03011958684882
0.4,1.85338503012555,-0.021190559690408,1.60731947257686,-0.0037520640306594,0.0349979647641347,-0.0058510622763128,0.0,0.0,1.37773441914122,4.94350961747013,1.38840540565125,4.99010081258766
0.5,1.85074407746709,-0.0204453463404588,1.60851714110852,-0.0033343889365201,0.0349979647641347,-0.0061337079637077,0.0,0.0,1.37814518578128,4.94337436821121,1.38849287998022,4.98952866429021
0.6,1.85074407746709,-0.0196213470539063,1.60851714110852,-0.002872556120985,0.0349979647641347,-0.0063872183932958,0.0,0.0,1.37862848443869,4.94322128047802,1.38861906631406,4.9888920275566
0.7,1.84810312480862,-0.0185931839238325,1.60971480964019,-0.002457092520519,0.0349979647641347,-0.0066091689769514,0.0,0.0,1.30372150475433,4.87273770515356,1.3123292576414,4.91896988681329
0.8,1.85075677696569,-0.0176985889187126,1.60815182768308,-0.0019543199876715,0.0345006394569631,-0.006797796274752,0.0,0.0,1.30431405635505,4.87258551541696,1.31257536136176,4.91774116146569
0.9,1.84811582430723,-0.0166195974996935,1.60934949621474,-0.0015276814765298,0.0345006394569631,-0.0069516885453751,0.0,0.0,1.21490637027082,4.89864694868782,1.22317306637543,4.94378166593732
1.0,1.84818716152495,-0.0164140827583993,1.60719058929965,-0.0016042666398516,0.0315617469721896,-0.0070699476323307,0.0,0.0,1.14984012461122,4.90792692265066,1.15815427143477,4.95039296834434
1.1,1.84824174888001,-0.0156475650637932,1.60539180666229,-0.0017025066110936,0.0291132963967848,-0.0071523300006923,0.0,0.0,1.15004582040049,4.90782359886822,1.15786350298478,4.94731230971636
1.2,1.84824174888001,-0.014915798000966,1.60539180666229,-0.0017434603177783,0.0291132963967848,-0.0071987864155609,0.0,0.0,1.16534284290695,4.91648369147558,1.17278571805852,4.95527221019317
1.3,1.84561122571382,-0.014220665767983,1.60622828702485,-0.0017154886087776,0.0286216790909009,-0.0072100311961469,0.0,0.0,1.0560084768596,4.9778151803533,1.06352971382892,5.01622614694227
1.4,1.84561122571382,-0.0135676496360473,1.60622828702485,-0.0015907518969354,0.0286216790909009,-0.0071871985534404,0.0,0.0,1.05650259931359,4.9777937256334,1.0634849536635,5.01561541349969
1.5,1.84588813306094,-0.012844323966883,1.61386006460807,-0.0014512832745908,0.0286216790909009,-0.0071318401961231,0.0,0.0,1.0719653378954,4.9425255291365,1.07800962834541,4.9799771514839
1.6,1.84588813306094,-0.0120573886642166,1.61386006460807,-0.0013934812938974,0.0286216790909009,-0.0070458828469818,4.98016357421875,0.0,1.05767562781262,4.99532270611863,1.06359750949873,5.03209953471572
