t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,-4.07924593308361,-0.0030679961907889,-0.800584744049853,-0.0001644022317274,-0.0838033990683187,-0.0013251623300197,8,0.0,0.255643869074758,1.37067169817265,0.256432128806495,1.27527010557092
0.1,-4.07909274047469,-0.0030711702154161,-0.803201967830543,-0.0001495019926713,-0.0873180414442711,-0.0014416797991907,8,0.0,0.270704014575903,1.40545158905718,0.271375583813359,1.30702933936911
0.2,-4.07909274047469,-0.0030252737380548,-0.803201967830543,-0.0001054843698102,-0.0873180414442711,-0.0015556459914529,8,0.0103148958792865,0.245752481449461,1.38782176220854,0.246433470296577,1.28835221323201
0.3,-4.07909274047469,-0.0030272451680157,-0.803201967830543,-0.0001262707119236,-0.0873180414442711,-0.0016660222009109,8,0.020629791758573,0.235811878072274,1.4054149156444,0.236462319834417,1.30538729361968
0.4,-4.07864518355375,-0.0030288484469397,-0.79819075312945,-0.0003504298735833,-0.0908314237664094,-0.0017718591027022,8,0.020629791758573,0.235829730385472,1.40591103405656,0.236735255220206,1.30207475378889
0.5,-4.07634071373263,-0.003032599673685,-0.803137231080611,-0.0004217552068376,-0.0882030150374302,-0.0018723257864731,8,0.0309446876378595,0.235872429186194,1.40598587250601,0.236855516817113,1.30477646280777
0.6,-4.07594713198394,-0.0030334486733598,-0.798763037999044,-0.000781877831578,-0.0912699605574219,-0.0019665610676051,8,0.0412595835171459,0.235712415972673,1.20655154754021,0.237732874841886,1.10338803968207
0.7,-4.07594713198394,-0.0030357415871684,-0.798763037999044,-0.0011548486705345,-0.0912699605574219,-0.0020539002794862,8,0.0412595835171459,0.235625577046404,1.206973582814,0.238113939011739,1.10403956364419
0.8,-4.07881583393794,-0.0028429012268109,-0.79557018720586,-0.0017155828817806,-0.0873180432471303,-0.0021337220761864,8,0.0515744793964324,0.230294517761912,1.12060544215764,0.233761665258963,1.02364993853949
0.9,-4.07919214494453,-0.0026505126229516,-0.799946123381399,-0.0020257134745261,-0.0842509422505489,-0.002205386796152,8,0.0515744793964324,0.230160477183109,1.12059909690941,0.233985943178408,1.02810101037618
1.0,-4.08231692363945,-0.0024695438581006,-0.800491761651281,-0.0022540396026714,-0.0776825650969928,-0.0022685111984692,8,0.0618893752757189,0.230088177799205,1.12043951826671,0.234138980627827,1.03584358446027
1.1,-4.08231692363945,-0.0021891368254689,-0.800491761651281,-0.002599610460042,-0.0776825650969928,-0.002322778251465,8,0.0722042711550054,0.234814802897629,1.00628007699723,0.239322795276122,0.926032287173507
1.2,-4.0796253455233,-0.0019065075340268,-0.801040941369069,-0.003035779599183,-0.078136798124196,-0.0023679469519451,8,0.0722042711550054,0.224710736123296,1.02296790384969,0.229547411096712,0.944558560063156
1.3,-4.08224743077033,-0.0016306642491945,-0.803759570724684,-0.0032456174774635,-0.0807396166965832,-0.0024039440858696,8,0.0722042711550054,0.224707676573128,1.02240444305375,0.229598369616297,0.943432680423896
1.4,-4.08224743077033,-0.0011630971916161,-0.803759570724684,-0.003597114437661,-0.0807396166965832,-0.0024307957679434,8,0.0825191670342919,0.204501562536199,0.90676183714633,0.209391010598981,0.834567153552722
1.5,-4.07960647866711,-0.0008425291325735,-0.804957239004547,-0.003720581772303,-0.0807396166965832,-0.0024486339118366,8,0.0928340629135784,0.204563181418963,0.906085110762932,0.209308632802934,0.836048040358577
1.6,-4.07965853990524,-0.0005484182205903,-0.805602455405515,-0.0038070198620543,-0.0802875822285529,-0.002457619572454,8,0.0928340629135784,0.209591637770262,0.940436130256634,0.214240801553289,0.871613408015465
1.7,-4.07965853990524,-0.0002748070625563,-0.805602455405515,-0.0038873286009125,-0.0802875822285529,-0.0024580779877547,8,0.103148958792865,0.214538264495972,0.710281839696329,0.218268311347795,0.647092758132405
1.8,-4.07965853990524,0.0002411050361705,-0.805602455405515,-0.0041389371577646,-0.0802875822285529,-0.0024503838276742,8,0.103148958792865,0.214678762685567,0.709063620735133,0.218090395161159,0.649047874982628
1.9,-4.07971043948046,0.0007140950179303,-0.806249320202574,-0.0041996748331179,-0.0798344094081014,-0.002434966380676,8,0.103148958792865,0.254838748901168,0.717714867550571,0.25786718757013,0.65677576269102
2.0,-4.08010373750917,0.0012905980722137,-0.811276602654651,-0.0043425308630546,-0.0763130085848289,-0.0024123684440754,8,0.113463854672151,0.249780938559967,0.793897405103489,0.252752706000847,0.738459897288447
2.1,-4.0777901987314,0.0019434152373334,-0.81684429144819,-0.0044930527777843,-0.0732527638997065,-0.0023832442754868,8,0.113463854672151,0.250000549423421,0.793123435519991,0.252484315378187,0.743469814796493
2.2,-4.07768957693556,0.0025675550497469,-0.819452590999228,-0.0046183047599956,-0.0767706739959284,-0.0023481269903281,8,0.113463854672151,0.260278577942924,0.775989600676743,0.262163112603073,0.724204483736918
2.3,-4.07729449418468,0.0032500190913079,-0.814431902593145,-0.0046212244749312,-0.0802875816289019,-0.0023076220560638,8,0.113463854672151,0.250425165446029,0.837105150548441,0.25211569017803,0.784543286413119
2.4,-4.07208047937496,0.0038419972765025,-0.813564353202742,-0.0046439024239899,-0.0772271916575022,-0.0022624584611634,8,0.123778750551438,0.250600738102313,0.836890531565933,0.251800840449727,0.789177257264241
2.5,-4.07208047937496,0.0043950129131385,-0.813564353202742,-0.0044194860775647,-0.0772271916575022,-0.002213201736987,8,0.123778750551438,0.240679755159442,0.907057217514707,0.241762870262478,0.861614494281722
2.6,-4.07168362235744,0.0049118324113668,-0.808550243844134,-0.004197835809095,-0.0807396166965832,-0.0021605713709426,8,0.134093646430724,0.240855450855067,0.906869550022591,0.241330243258261,0.859063711212543
2.7,-4.07168362235744,0.0054957191864249,-0.808550243844134,-0.0040270324186931,-0.0807396166965832,-0.0021051537994091,8,0.134093646430724,0.241018442477213,0.906721561274209,0.240898192048108,0.860321347270822
2.8,-4.06904267025422,0.0060253680108587,-0.809747912123997,-0.0038720951623617,-0.0807396166965832,-0.0020475306409169,8,0.134093646430724,0.246015969376954,0.953692386815666,0.245771716997498,0.907776272995757
2.9,-4.06909473149235,0.0066329342990014,-0.810393128524965,-0.0037503030902529,-0.0802875822285529,-0.0019882839729914,8,0.144408542310011,0.246094429145505,0.953879977468342,0.245341223931654,0.909927418966764
3.0,-4.06895903084713,0.0071965792500887,-0.813007193504917,-0.0033734576123813,-0.0838034002689378,-0.0019278619484516,8,0.144408542310011,0.22596508392311,1.0938038925452,0.225797032314171,1.05112833745812
3.1,-4.0662642906064,0.0076958394355899,-0.813566241117281,-0.0026337813796179,-0.08425094344985,-0.0018667487652091,8,0.144408542310011,0.226115211321787,1.11016554140855,0.225058124228082,1.0684907907644
3.2,-4.0635694007502,0.008262160048826,-0.814126916962533,-0.0018564020853596,-0.0846973624217207,-0.0018053372288397,8,0.154723438189297,0.226316973819362,1.10962040306169,0.224121047451304,1.06889468632074
3.3,-4.06362333850536,0.0089033392721185,-0.814763909396156,-0.0016526838095095,-0.08425094344985,-0.0017438931699252,8,0.154723438189297,0.221357450182213,1.07581639796963,0.21834076195789,1.03782367745379
3.4,-4.06362333850536,0.0093713946571385,-0.814763909396156,-0.0015428543598555,-0.08425094344985,-0.0016827084916592,8,0.144408542310011,0.201269870438415,1.10191602622487,0.198258483868903,1.07018579125503
3.5,-4.06055060576932,0.0096893523524647,-0.810953636867238,-0.0015469250590839,-0.087761085682643,-0.0016219785513766,8,0.144408542310011,0.20120970223945,1.10248507909137,0.198107356241115,1.06808002980323
3.6,-4.06060607335667,0.0100845482157722,-0.81158564628767,-0.0017157797617121,-0.0873180418408828,-0.0015618359522388,8,0.144408542310011,0.201031895122103,1.13038551760415,0.198276312586639,1.09844452900568
3.7,-4.05790965366828,0.0105741234122933,-0.812151305146112,-0.0016971600836571,-0.087761085682643,-0.0015023297690161,8,0.154723438189297,0.20098537741161,1.13086047347104,0.198047971818578,1.10020882692012
3.8,-4.05790965366828,0.011016196385044,-0.812151305146112,-0.0018630428753722,-0.087761085682643,-0.0014434987128244,8,0.154723438189297,0.190913096734034,1.16551578645576,0.188425379428612,1.14036269518125
3.9,-4.0552687016169,0.0114166071871654,-0.81334897398932,-0.0017739310070089,-0.0877610852870305,-0.0013853090489474,8,0.154723438189297,0.180927393300637,1.12196735064291,0.177716316193545,1.1011715302476
4.0,-4.0552687016169,0.0118917305881919,-0.81334897398932,-0.0016157756405562,-0.0877610852870305,-0.0013276823462551,8,0.165038334068584,0.180898325120111,1.12227770339472,0.177368099073953,1.10325604125615
4.1,-4.05223566018214,0.0123264075457647,-0.810167436988981,-0.0014652649486788,-0.0908314237664094,-0.0012705023726194,8,0.165038334068584,0.166059120706168,1.05025713874447,0.161365596057134,1.03448645653132
4.2,-4.04953760861232,0.0127161781295381,-0.810739721858575,-0.0013572110597251,-0.0912699605574219,-0.0012136225958767,8,0.165038334068584,0.166026057407922,1.05049550608437,0.161083304551689,1.03581051233895
4.3,-4.04729023825997,0.013195731712742,-0.816311583219015,-0.001081462614043,-0.0882030150374302,-0.0011568740903996,8,0.165038334068584,0.161065907254369,1.12646750559833,0.156680478211718,1.121211662257
4.4,-4.0445935412461,0.0136326319926777,-0.81688046390194,-0.0010288320102558,-0.0886438347205234,-0.0011000736457566,8,0.165038334068584,0.166062485730665,1.11818218078842,0.161355838289896,1.11176705909726
4.5,-4.04717356621416,0.0139015191494419,-0.819569171535518,-0.00096403225993,-0.0912699578533067,-0.0010430318752002,8,0.165038334068584,0.16602991426943,1.11838031436494,0.161181362997911,1.11043865608646
4.6,-4.04464928615893,0.0142697945788047,-0.817509251497889,-0.000967182128259,-0.0882030150374302,-0.0009855611276916,8,0.165038334068584,0.166038641907624,1.13431597626258,0.161299871827488,1.13170277784759
4.7,-4.0416147523092,0.0146081888436037,-0.814332726695195,-0.0011256622220054,-0.0912699605574219,-0.0009275417199561,8,0.165038334068584,0.165993501339186,1.1343284177019,0.16130230134664,1.13076517245651
