t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,-0.0113061722644985,0.0089084911460113,6.71791492705931,-5.66889603969851e-05,0.0012540417578337,0.0012354334499344,10,0.0,1.54964516782511,2.51361854609303,1.55689604044232,2.51820481605722
0.1,-0.0112909651056785,0.0089083241674509,6.71287127804369,-3.81280421844199e-05,0.0047761608557486,0.0013426704907338,10,-0.0195825942073764,1.42950183278412,2.3129134420347,1.43557443747032,2.32225198042922
0.2,-0.0083465983563284,0.0088517125963015,6.71506816122431,-0.0001076367510516,0.0077351771445222,0.0014454964358604,10,-0.0195825942073764,1.42946127284934,2.31293430162431,1.43555177384071,2.32517377771065
0.3,-0.0112909651056785,0.0088558786023663,6.71287127804369,-0.0001048490786756,0.0047761608557486,0.0015426722075048,10,-0.0293738913110646,1.46440181411359,2.27800612265176,1.47026428689555,2.28732548157248
0.4,-0.0083731053928581,0.0087545353769588,6.7193053885093,-0.0005917133393661,0.0047761605657796,0.0016332573300239,10,-0.0391651884147528,1.35915478287831,2.21676892355951,1.36511991142044,2.22657883635782
0.5,-0.0083731053928581,0.0086370308743458,6.7193053885093,-0.001197093840473,0.0047761605657796,0.0017162848732395,10,-0.0489564855184409,1.3588691612045,2.21662529909458,1.36549765518976,2.22626185264934
0.6,-0.0083401461312158,0.0085002925265917,6.71426328218901,-0.0015896372874662,0.0082972615769623,0.0017908141081421,10,-0.0489564855184409,1.33873888914211,2.27775551501532,1.34607602535394,2.29044348864457
0.7,-0.0083401461312158,0.0083357248318155,6.71426328218901,-0.0021262656692369,0.0082972615769623,0.0018560395482281,10,-0.0587477826221291,1.33851601314145,2.27771301850856,1.34635079697821,2.29010742324038
0.8,-0.0053809455425155,0.008302961108339,6.71646784473954,-0.0028949904646811,0.0112509979420448,0.0019113702297276,10,-0.0685390797258173,1.33326627950794,2.32139072747335,1.34210145439332,2.33610533235127
0.9,-0.0024094167311428,0.0078496822123262,6.71868418574594,-0.0039691381500562,0.0141966068429358,0.001956251479302,10,-0.0783303768295055,1.33265495760036,2.32136203988872,1.34255826207555,2.33826730370876
1.0,-0.0023976170330202,0.0076664665217673,6.71786940976046,-0.0041681441036263,0.0147656441574779,0.0019903998040145,10,-0.0881216739331937,1.39269536645759,2.31266373567444,1.40253322316085,2.32983839730094
