t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,-3.18620236588749,0.0013319318498001,6.86560234233397,-0.0380961254041521,0.0426741480115183,0.0016024785675887,10,0.0,1.75424263071102,1.98116466536231,1.7897617320883,2.01602931882801
0.1,-3.18544827744174,0.0010846813367403,6.86292975717967,-0.0380654197503545,0.049877660301832,0.0017707801063927,10,-0.0097912971036881,2.0091818667411,1.98113840212502,2.04457030072417,2.0240751976946
0.2,-3.18825303434832,0.0012774671916989,6.86748809551174,-0.0380773789019708,0.0475280374144285,0.0019426774912215,10,-0.0195825942073764,2.06909736290657,1.98114589071464,2.1045773126019,2.02201139718316
0.3,-3.18804404201272,0.0013123115688025,6.86322786954669,-0.0379537362578101,0.0505066342659573,0.0021171171003531,10,-0.0195825942073764,2.01900756205237,1.97242714553402,2.05451734752351,2.01629669970777
0.4,-3.18804404201272,0.0014993351526117,6.86322786954669,-0.0377931871888335,0.0505066342659573,0.0022931243604599,10,-0.0195825942073764,2.01891443810142,1.97244748089848,2.05436035786063,2.01642825636481
0.5,-3.18804404201272,0.001714809175264,6.86322786954669,-0.037504538441474,0.0505066342659573,0.0024696938332945,10,-0.0195825942073764,1.88878999020322,1.97252489497873,1.92406917025522,2.0162213079386
0.6,-3.18540308882054,0.0019933663242933,6.86203020077299,-0.037002144667158,0.0505066342659573,0.0026457927796688,10,-0.0195825942073764,1.88868551163943,1.97254879079035,1.92363324750709,2.01647407984848
0.7,-3.18540308882054,0.0024389490933582,6.86203020077299,-0.0364916389662004,0.0505066342659573,0.0028203587079982,10,-0.0195825942073764,1.888552297356,1.97257732425156,1.92325492691198,2.01680848248158
0.8,-3.18540308882054,0.0028985294681005,6.86203020077299,-0.0359650961605922,0.0505066342659573,0.0029923435085031,10,-0.0195825942073764,1.8884056401483,1.96387884742687,1.92294685589437,2.00858416140992
0.9,-3.18324642032211,0.0027110835928587,6.82759772157443,-0.0332194994821306,0.0745993637818445,0.0031606895957352,10,-0.0195825942073764,1.93726325639777,1.94657624590805,1.97044114449973,2.01607506115534
1.0,-3.18324642032211,0.0029519966211334,6.82759772157443,-0.0320817420394811,0.0745993637818445,0.0033243741083251,10,-0.0195825942073764,1.93723969840386,1.94657694475516,1.96939366954957,2.01641353150207
1.1,-3.17994574039394,0.0031544721580137,6.82902769033786,-0.0309931416195079,0.0781040878291603,0.0034824553847637,10,-0.0293738913110646,1.93209795390838,1.88534180629919,1.96374567748608,1.95995968037037
1.2,-3.17994574039394,0.0035546642164115,6.82902769033786,-0.0302419181217261,0.0781040878291603,0.0036339621791152,10,-0.0293738913110646,1.93206011101884,1.88533857448697,1.96308099712002,1.9602808854905
1.3,-3.18001759236586,0.0040638353564401,6.82994959689574,-0.0294467669451703,0.0774583459642757,0.0037780678500789,10,-0.0293738913110646,1.89696024691086,1.91152638007633,1.9272233652544,1.98574392061382
1.4,-3.18001759236586,0.0045251276184269,6.82994959689574,-0.0287404341259003,0.0774583459642757,0.0039139170639214,10,-0.0293738913110646,1.85206032007362,1.9640323651898,1.88146352725848,2.03771652821521
1.5,-3.18018987665011,0.0051104439638221,6.83219219240162,-0.028132541179863,0.0758876729531648,0.0040407384388522,10,-0.0391651884147528,1.85200490627734,1.96402958992151,1.88106459088379,2.03656857099732
1.6,-3.176955265243,0.0055732733231817,6.83453777783055,-0.0274385422649609,0.0787513447688226,0.004157994240197,10,-0.0391651884147528,1.87701283454971,2.05144313976327,1.90502652613961,2.12596446541813
1.7,-3.17438693012472,0.0062062399083871,6.83426413348366,-0.0267991480863251,0.0781040867108647,0.0042649201132637,10,-0.0391651884147528,1.8769392861905,2.05144240071248,1.90470084745854,2.12577886454046
1.8,-3.17438693012472,0.0067730678114299,6.83426413348366,-0.0262133649095072,0.0781040867108647,0.0043611372476207,10,-0.0489564855184409,1.87689028015234,2.05143861252095,1.90439762055491,2.12619564939479
1.9,-3.17174597693122,0.0073180763419173,6.83306646470935,-0.024103328706713,0.0781040867108647,0.0044461496913526,10,-0.0489564855184409,1.83127138845213,1.94660404432182,1.85803309960298,2.02353838747828
2.0,-3.17159996995835,0.0077885238009528,6.83121629184635,-0.022180802324756,0.0794001238228084,0.0045197314288036,10,-0.0587477826221291,1.80080450937354,1.92033089699087,1.82638983150575,1.99956506277501
2.1,-3.16883957102922,0.0080683250859372,6.82852728722277,-0.0204773330710365,0.0804448945359224,0.0045816059148986,10,-0.0587477826221291,1.80056775263964,1.92029194557843,1.82485737661757,2.00108083629016
2.2,-3.16860936334837,0.0083073287672401,6.82570658251474,-0.018932325324127,0.0824212099052406,0.004631659285487,10,-0.0685390797258173,1.83036006609358,1.90269295179918,1.85340536148102,1.98613095258987
2.3,-3.16589006331104,0.0085501065543819,6.82356431093207,-0.0175592299676527,0.0830831137894481,0.0046698281251303,10,-0.0685390797258173,1.83026543452255,1.90263778492512,1.85216918857631,1.98716228559089
2.4,-3.16581090264887,0.0087715797679699,6.82261751341141,-0.0163107518936756,0.0837465921702421,0.0046962540504749,10,-0.0783303768295055,1.91522773425005,1.87636300805116,1.93596247522364,1.96214509124426
