t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,-5.02100911471468,0.018760771599372,-0.712160135716421,-0.0050948360120506,0.0103789354561374,-0.0005465988839355,10,0.0,1.11489366640261,3.24619279156843,1.13304173274886,3.2503708632347
0.1,-5.01276028623158,0.0186940760691741,-0.712269309830971,-0.0051246412262886,0.0132757495548776,-0.0005941627469735,10,0.0,1.48495085292358,3.30694958763778,1.50256872768175,3.31481323427868
0.2,-5.01274945006306,0.0186411866532812,-0.713068689701887,-0.0050149331099698,0.0138340270157362,-0.0006405582582876,10,0.0,1.61493258706671,3.30714278743748,1.63252787912759,3.31606079795749
0.3,-5.01010849797512,0.0185691203278145,-0.714266358685877,-0.0048647880431899,0.013834027515468,-0.0006855574266516,10,0.0,1.61491377675961,3.30713307445557,1.63247731345287,3.31614491374833
0.4,-5.01044530403123,0.0185078345499676,-0.716950809865563,-0.0045117247321648,0.0103789354561374,-0.0007286828525202,10,0.0103148958792865,1.61486066566578,3.307134068289,1.63247004439483,3.31289763559513
0.5,-5.01044530403123,0.0185355497788492,-0.716950809865563,-0.0042661884054052,0.0103789354561374,-0.0007697044204704,10,0.0103148958792865,1.63980378058163,3.35080954570232,1.65717547394962,3.35631720073582
0.6,-5.01044530403123,0.0187028469322554,-0.716950809865563,-0.0037584482130578,0.0103789354561374,-0.0008084074927258,10,0.0103148958792865,1.7396968913741,3.36831085567572,1.75730586979161,3.37415894344591
0.7,-5.01044530403123,0.0190557528422604,-0.716950809865563,-0.0030398354708067,0.0103789354561374,-0.0008445228622283,10,0.020629791758573,1.72446915027229,3.42074888638295,1.74234376586036,3.42633666918379
0.8,-5.00746754354578,0.0191956433767464,-0.715464027309572,-0.0026311887955096,0.0138340270157362,-0.000877987082426,10,0.020629791758573,1.70433090780529,3.36843110536265,1.72289659850986,3.37817452486217
0.9,-5.00482659146774,0.0193725941301981,-0.716661695578015,-0.0021332099517683,0.0138340270157362,-0.000908578980501,10,0.0103148958792865,1.70427432800079,3.3684245598484,1.72317466337431,3.37842432799519
1.0,-5.00219647555822,0.0194384296287349,-0.71705998397554,-0.0021683991029539,0.0132757495548776,-0.0009363228545716,10,0.020629791758573,1.6392628887177,3.38584469791065,1.65806707768626,3.39491508837094
1.1,-4.99921772422296,0.0192786209063122,-0.714762408302146,-0.0022768568459021,0.0161647053832519,-0.0009611968326176,10,0.020629791758573,1.7344078030468,3.45558281994354,1.75246649216484,3.46700739218967
1.2,-4.99663766725043,0.0192424976509651,-0.711823543494721,-0.0020916862858394,0.0132757509703898,-0.0009832115906256,10,0.020629791758573,1.6794436625876,3.44679439795047,1.69756802880239,3.4553903093142
1.3,-4.99398587899905,0.0190926675484902,-0.713820591637605,-0.001928532238956,0.0138340284325593,-0.0010023426879598,10,0.020629791758573,1.6244772158569,3.47299976997955,1.6422778456661,3.48184129292103
