t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
0.0,2.22295511587641,-0.0031400175281666,5.25958322169008,-0.0111683264434442,0.0361046002728418,0.0009849727729953,8,0.0,1.57947789087235,1.98106904865192,1.58848388619928,2.01255663488725
0.1,2.22018790027154,-0.0031141897708422,5.24913457893575,-0.0111097301301097,0.0389100198098074,0.0010548227645676,8,-0.0097912971036881,1.15436883970603,2.04232531696663,1.16288863420142,2.07450138951352
0.2,2.22018790027154,-0.0029405320165737,5.24913457893575,-0.0109674456445483,0.0389100198098074,0.0011203453694469,8,-0.0097912971036881,1.1542697857783,2.04238588835347,1.16280938061817,2.07469626336532
0.3,2.22022028506211,-0.0027136971186788,5.24830882919905,-0.0108171373029173,0.0394871039914093,0.0011808783382808,8,-0.0097912971036881,1.12919229323646,2.12107166158254,1.13716524377927,2.15342216311181
0.4,2.22022028506211,-0.0024195853386032,5.24830882919905,-0.0106296816353945,0.0394871039914093,0.0012356808650914,8,-0.0097912971036881,1.12908063263024,2.1211465591573,1.13713205288175,2.1537337726525
0.5,2.22022028506211,-0.0021932243629296,5.24830882919905,-0.0104273097985769,0.0394871039914093,0.0012841169965792,8,-0.0097912971036881,1.13902630928851,2.12117472445131,1.14705463510119,2.15406079921016
0.6,2.22022028506211,-0.0018078403462992,5.24830882919905,-0.0101847145626764,0.0394871039914093,0.0013257459374713,8,-0.0097912971036881,1.19376502993446,2.06879494309477,1.2022619383891,2.10265307086278
0.7,2.22022028506211,-0.0013981275559981,5.24830882919905,-0.0099268046164269,0.0394871039914093,0.0013599800205668,8,-0.0097912971036881,1.19362747668523,2.06884575784531,1.20221333124457,2.10304834630585
0.8,2.22022028506211,-0.0009740183649524,5.24830882919905,-0.0100242214409945,0.0394871039914093,0.0013865757141007,8,-0.0097912971036881,1.19352844738639,2.06885826707444,1.20247958607484,2.10331653513861
0.9,2.22022028506211,-0.0007671467830933,5.24830882919905,-0.0102819895765545,0.0394871039914093,0.0014051998721013,8,-0.0097912971036881,1.14371064844674,2.16502698044447,1.15236551297015,2.19859349161863
1.0,2.22022028506211,-0.0005417309682453,5.24830882919905,-0.0103737248911664,0.0394871039914093,0.0014158492727273,8,0.0,1.14371080889982,2.16500900417593,1.15255917323208,2.19871613062412
1.1,2.22302513051975,-0.0001293145827135,5.24310498473246,-0.0100515851884267,0.0422870536819466,0.0014184985852584,8,-0.0097912971036881,1.15358619127085,2.1912763811334,1.16233418311676,2.22804844293512
1.2,2.22611758958388,0.0001639149165005,5.24554470065746,-0.0097586023147834,0.0450790985483109,0.0014132545771635,8,0.0,1.18389331286478,2.34835648556984,1.19156579363943,2.38732399609947
1.3,2.22563124377249,0.0004762618818292,5.24273640613886,-0.0095941203683683,0.0417075690857025,0.001400362414927,8,0.0,1.18388854809147,2.34833136291649,1.19167034640674,2.38423420179781
1.4,2.22563124377249,0.0007393912845942,5.24273640613886,-0.0094398152734185,0.0417075690857025,0.0013802217021894,8,0.0,1.19892252630841,2.36575795032292,1.20666222467832,2.4018896784335
1.5,2.22306053272263,0.0009746121629541,5.24227400970578,-0.0092966881453892,0.0428678698971863,0.0013532482816324,8,0.0,1.19893783405131,2.36572420027533,1.2067380897195,2.40326370325542
1.6,2.22563124377249,0.0013279488938001,5.24273640613886,-0.0092189532424422,0.0417075690857025,0.0013199486953372,8,0.0,1.21892219883721,2.34821513983127,1.22704268967095,2.38506184004107
1.7,2.22563124377249,0.0016448114623671,5.24273640613886,-0.0091480995117265,0.0417075690857025,0.0012809649725201,8,0.0,1.21892931207047,2.34818207258196,1.22722717378141,2.38527620343082
1.8,2.22587855985933,0.0020174494718135,5.23707864868337,-0.0091498581626858,0.0456622925481784,0.0012370624262334,8,0.0,1.15895890343707,2.38309967602126,1.16735175458871,2.42390084196201
1.9,2.22278362564583,0.0024184429814343,5.23464223305391,-0.0091767468710587,0.0428678685279109,0.001189055909813,8,-0.0097912971036881,1.158967428036,2.38305774641655,1.16767625898389,2.42131236057437
2.0,2.22848163559061,0.0027419474812691,5.23671525346254,-0.0092126569155184,0.045079099094006,0.0011377419101706,8,0.0,1.19891336041702,2.3478765516478,1.20804839805151,2.38894785604588
2.1,2.23104854460716,0.003215310512045,5.23718048107737,-0.0089455102482392,0.0439167078857554,0.001084044499675,8,-0.0097912971036881,1.19883998233293,2.34786175332241,1.20820339348013,2.38820825203523
2.2,2.22848163559061,0.0034786254941834,5.23671525346254,-0.0088156920364224,0.045079099094006,0.0010288546288928,8,-0.0097912971036881,1.188855732784,2.33909412898439,1.19833014769672,2.38090273552956
2.3,2.22803013004198,0.0037804351484478,5.23307787043476,-0.0085536397307307,0.0422870523138419,0.0009731519560676,8,-0.0097912971036881,1.27387218805488,2.24311061062146,1.2836655489868,2.28339998774058
2.4,2.22803013004198,0.0040326524166847,5.23307787043476,-0.0083240811654964,0.0422870523138419,0.0009178423234098,8,-0.0097912971036881,1.27389874062906,2.2430750548582,1.28366331346521,2.28365227190968
2.5,2.22803013004198,0.004626233759696,5.23307787043476,-0.0081433551874858,0.0422870523138419,0.000863931341007,8,0.0,1.30382336088631,2.24307402672676,1.31391061433725,2.28415651944154
2.6,2.23067108334089,0.005044411473507,5.23188020161265,-0.0082226985408655,0.0422870523138419,0.000812241168134,8,0.0,1.30387830757795,2.24303610649416,1.31425171851525,2.2843556876491
2.7,2.23067108334089,0.0054239508278525,5.23188020161265,-0.0082947108077051,0.0422870523138419,0.0007636615130671,8,0.0,1.30393888884428,2.24300334182255,1.31456197963592,2.28453595779236
2.8,2.2333120366398,0.0058900842092584,5.23068253279055,-0.0081543610016974,0.0422870523138419,0.0007189510019851,8,0.0,1.29393180990471,2.23424000113382,1.30475616742385,2.27621254760331
2.9,2.23334743884147,0.0067035627403092,5.22985155776549,-0.0079667747203656,0.0428678685279109,0.0006787961526979,8,0.0,1.2288360123067,2.21669808429211,1.24011991208908,2.26005413835902
3.0,2.23334743884147,0.0071714820771744,5.22985155776549,-0.0078801349907717,0.0428678685279109,0.0006439658565146,8,0.0,1.22887552417854,2.216662303048,1.24034585478509,2.26038786068971
3.1,2.23908332635417,0.007573541905985,5.23109030457271,-0.0079016885524552,0.0456622925481784,0.0006149422010641,8,0.0103148958792865,1.26893038478624,2.23413762980467,1.2806314848613,2.28072452992704
3.2,2.23908332635417,0.0082028040857658,5.23109030457271,-0.0079490482619221,0.0456622925481784,0.0005921563844034,8,0.0103148958792865,1.2689685516408,2.2341123769789,1.28106436522975,2.28108387537684
3.3,2.23908332635417,0.0088019982327447,5.23109030457271,-0.0078205454786621,0.0456622925481784,0.0005759580766152,8,0.0103148958792865,1.26892655942834,2.18169827983034,1.28115381307901,2.229629585989
3.4,2.23908332635417,0.0093446499597617,5.23109030457271,-0.0077437952387642,0.0456622925481784,0.0005666074077221,8,0.0,1.28400553208445,2.13801053286911,1.29629289747553,2.18672431283144
